gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
c0800,1,44,Oslo,"But then, there's the rub: we find that perfect balance and we put a king's ransom in our pockets.","But then, there's the rub: we find that perfect balance<br/>and we put a king's ransom in our pockets.",オスロ,尤も、それに見合うだけのリターンがある であろう事も間違いない訳ですがね。,尤も、それに見合うだけのリターンがある<br/>であろう事も間違いない訳ですがね。,,
c0800,1,45,Oslo,This case is proving to be a cut above what we usually handle. I'd like to be there in the thick of it to make sure it all goes smoothly.,This case is proving to be a cut above what we<br/>usually handle. I'd like to be there in the thick of it to<br/>make sure it all goes smoothly.,オスロ,……とはいえ、やはり他の案件に比べて一つ一つの 壁が高いのも事実……乗り越えたいですが……,……とはいえ、やはり他の案件に比べて一つ一つの<br/>壁が高いのも事実……乗り越えたいですが……,,
c0800,1,46,Oslo,But perhaps a little pick-me-up first wouldn't hurt.,But perhaps a little pick-me-up first wouldn't hurt.,オスロ,流石に……ここらでリフレッシュをした方が より能率的になりそうですね……,流石に……ここらでリフレッシュをした方が<br/>より能率的になりそうですね……,,
c0800,1,47,Oslo,"Word through the grapevine is, several BOE companies are looking to overhaul their investment portfolio once Erebonia's reparations dry up.","Word through the grapevine is, several BOE<br/>companies are looking to overhaul their investment<br/>portfolio once Erebonia's reparations dry up.",オスロ,ＢＯＥ系列企業の話を聞く限り、やはり賠償金の 終了を境に投資を見直すところも多いようで。,ＢＯＥ系列企業の話を聞く限り、やはり賠償金の<br/>終了を境に投資を見直すところも多いようで。,,
c0800,1,48,Oslo,The smaller fish in the pond will need to rethink their own strategies as well.,The smaller fish in the pond will need to rethink their<br/>own strategies as well.,オスロ,となると、中小企業やベンチャーにも、 それに応じた経営戦略が求められる。,となると、中小企業やベンチャーにも、<br/>それに応じた経営戦略が求められる。,,
c0800,1,49,Oslo,I suspect that'll be good for us—we'll have plenty of companies in need of financial advice.,I suspect that'll be good for us—we'll have plenty of<br/>companies in need of financial advice.,オスロ,その意味でも、我々コンサルタントの 活躍が増える事は想像に難くない。,その意味でも、我々コンサルタントの<br/>活躍が増える事は想像に難くない。,,
c0800,1,50,Oslo,"These days, clients appreciate the outsider perspectives we offer, free from the old norms of the industry.","These days, clients appreciate the outsider<br/>perspectives we offer, free from the old norms of<br/>the industry.",オスロ,やはり既存の形態に捉われず、ゼロベースで 柔軟に考える力が求められるわけですからね。,やはり既存の形態に捉われず、ゼロベースで<br/>柔軟に考える力が求められるわけですからね。,,
c0800,1,51,Oslo,"Hmm... So M&A needs a new hiring policy, do they...?","Hmm... So M&A needs a new hiring policy, do<br/>they...?",オスロ,ふむ、次の案件はＭ＆Ａに伴う 人事登用制度の刷新の相談か……,ふむ、次の案件はＭ＆Ａに伴う<br/>人事登用制度の刷新の相談か……,,
c0800,1,52,Oslo,"Our specialists all have their plates full, so I believe this falls to me. I should do some research on the topic first.","Our specialists all have their plates full, so I believe<br/>this falls to me. I should do some research on the<br/>topic first.",オスロ,うちの専門のコンサルタントも忙しいし、 まずは私が現状の把握からしておきますかね。,うちの専門のコンサルタントも忙しいし、<br/>まずは私が現状の把握からしておきますかね。,,
c0800,1,53,Oslo,"With the economy booming over these last two years, M&A has revamped their management strategy.","With the economy booming over these last two years,<br/>M&A has revamped their management strategy.",オスロ,この二年の好景気でＭ＆Ａ戦略や 経営形態の見直しも盛んです。,この二年の好景気でＭ＆Ａ戦略や<br/>経営形態の見直しも盛んです。,,
c0800,1,54,Oslo,"Consultants react to changes in the market...and in turn, they influence the market themselves. They play off each other like that.","Consultants react to changes in the market...and in<br/>turn, they influence the market themselves. They play<br/>off each other like that.",オスロ,まあ、コンサルティングが経済に及ぼしている 影響も責任も大きいと言えるでしょうねぇ。,まあ、コンサルティングが経済に及ぼしている<br/>影響も責任も大きいと言えるでしょうねぇ。,,
c0800,2,55,Simon,"Heh. Kirk's runnin' his mouth like he always is. Guess if he's still business as usual, I can be, too.","Heh. Kirk's runnin' his mouth like he always is.<br/>Guess if he's still business as usual, I can be, too.",サイモン,ハッ、カークも相変わらず生意気な口を 叩ける余裕があるなら心配はいらねぇな。,ハッ、カークも相変わらず生意気な口を<br/>叩ける余裕があるなら心配はいらねぇな。,,
c0800,2,56,Simon,"But man, things have really gotten out of hand.","But man, things have really gotten out of hand.",サイモン,しかしまあ、俺達には理解の及ばない状況に なっちまったが……,しかしまあ、俺達には理解の及ばない状況に<br/>なっちまったが……,,
c0800,2,57,Simon,"I figure I can at least help out at a shelter or something. I'm used to corralling misfits, heh.","I figure I can at least help out at a shelter<br/>or something. I'm used to corralling misfits, heh.",サイモン,せいぜい、どこかの避難所の手伝いくらいはするか。 寄せ集め連中を纏めんのは慣れたモンだしな。,せいぜい、どこかの避難所の手伝いくらいはするか。<br/>寄せ集め連中を纏めんのは慣れたモンだしな。,,
c0800,2,58,Simon,"Well, looks like the team's having fun. Guess I should check in on downtown, see how things're going there.","Well, looks like the team's having fun. Guess I should<br/>check in on downtown, see how things're going there.",サイモン,さて、チームの連中も楽しめてるようだし 俺達もせいぜい下町に顔出す頃合いか。,さて、チームの連中も楽しめてるようだし<br/>俺達もせいぜい下町に顔出す頃合いか。,,
c0800,2,59,Simon,"Place's seen better days, for sure, but they deserve their time in the sun just like everybody else.","Place's seen better days, for sure, but they deserve<br/>their time in the sun just like everybody else.",サイモン,ま、ボロアパートばっかとはいえ こういう時には流石に皆弾けるしな。,ま、ボロアパートばっかとはいえ<br/>こういう時には流石に皆弾けるしな。,,
c0800,2,60,Simon,I'm gonna go downtown and play a game or two with the boys. I'll probably swing back here once it's dark.,I'm gonna go downtown and play a game or two with<br/>the boys. I'll probably swing back here once it's dark.,サイモン,せいぜい近所連中に付き合ってやりに行くんだ、 夜にはこっちに戻ってると思うぜ。,せいぜい近所連中に付き合ってやりに行くんだ、<br/>夜にはこっちに戻ってると思うぜ。,,
c0800,2,61,Simon,"Sure, our team has some oddballs and some straight laces...","Sure, our team has some oddballs and some<br/>straight laces...",サイモン,ま、今の俺達のチームには訳アリの奴も居りゃ、 そうでもない奴もいるけどよ。,ま、今の俺達のチームには訳アリの奴も居りゃ、<br/>そうでもない奴もいるけどよ。,,
c0800,2,62,Simon,"...but we mesh together pretty well regardless. End of the day, we're all neighbors, and a good neighbor has your back.","...but we mesh together pretty well regardless. End of<br/>the day, we're all neighbors, and a good neighbor has<br/>your back.",サイモン,この通り、今じゃあ皆落ち着いてる、寄り合い所帯 だけあって互いに個性は活かせてな。,この通り、今じゃあ皆落ち着いてる、寄り合い所帯<br/>だけあって互いに個性は活かせてな。,,
c0800,2,63,Simon,"When that emergency declaration went down, everybody kept in touch and worked to keep their streets clear.","When that emergency declaration went down,<br/>everybody kept in touch and worked to keep their<br/>streets clear.",サイモン,あの非常事態宣言の中でも各々で情報は共有できたし、 皆自分の庭でもやる事やったようだしな。,あの非常事態宣言の中でも各々で情報は共有できたし、<br/>皆自分の庭でもやる事やったようだしな。,,
c0800,2,64,Simon,Heh. I guess that's a benefit of throwin' together a buncha misfits like us.,Heh. I guess that's a benefit of throwin' together a<br/>buncha misfits like us.,サイモン,……ハハ、これだから色んな奴らを 集めるのは面白いのなんのってな。,……ハハ、これだから色んな奴らを<br/>集めるのは面白いのなんのってな。,,
c0800,2,65,Simon,The boys were all lookin' forward to the festival. Glad they were able to pull it off without a hitch.,The boys were all lookin' forward to the festival.<br/>Glad they were able to pull it off without a hitch.,サイモン,記念祭もこいつらは楽しみにしてたしな。 無事迎えられて良かったぜ。,記念祭もこいつらは楽しみにしてたしな。<br/>無事迎えられて良かったぜ。,,
c0800,2,66,Simon,"Really, the only thing we got in common is that we all have too much energy.","Really, the only thing we got in common is that we all<br/>have too much energy.",サイモン,元気を持て余してんのがまあ、唯一の共通点 みたいなところだしな、ウチも。,元気を持て余してんのがまあ、唯一の共通点<br/>みたいなところだしな、ウチも。,,
c0800,2,67,Simon,So it's nice to cut loose and let it all out like this.,So it's nice to cut loose and let it all out like this.,サイモン,こういうイベントの時は各々で好きなように 思い切り弾けるが良いさ。,こういうイベントの時は各々で好きなように<br/>思い切り弾けるが良いさ。,,
c0800,2,68,Simon,Man... Things've really gone to Gehenna here.,Man... Things've really gone to Gehenna here.,サイモン,まったく……洒落にならない事に なっちまったな。,まったく……洒落にならない事に<br/>なっちまったな。,,
c0800,2,69,Simon,"Once I make sure the team's all good, I'm gettin' my ass downtown to try and help.","Once I make sure the team's all good, I'm gettin' my<br/>ass downtown to try and help.",サイモン,俺もチームの連中一通り見届けたら、 こんな時くらい下町のために働かねぇと。,俺もチームの連中一通り見届けたら、<br/>こんな時くらい下町のために働かねぇと。,,
c0800,2,70,Simon,"I'm not crazy about this whole lockdown thing...but, well, doesn't affect me much. I keep all my crazies in line.","I'm not crazy about this whole lockdown thing...but,<br/>well, doesn't affect me much. I keep all my crazies<br/>in line.",サイモン,非常事態宣言ってのは堅苦しくて好かねぇが…… ま、一応生意気な連中の面倒見てきた自負はある。,非常事態宣言ってのは堅苦しくて好かねぇが……<br/>ま、一応生意気な連中の面倒見てきた自負はある。,,
c0800,2,71,Simon,"Best I can do now is keep an eye out for shady types, keep our area safe.","Best I can do now is keep an eye out for shady types,<br/>keep our area safe.",サイモン,せいぜい、俺の見てる範囲では変な気を起こす 奴は出ないようにさせてもらうさ。,せいぜい、俺の見てる範囲では変な気を起こす<br/>奴は出ないようにさせてもらうさ。,,
c0800,2,72,Simon,"Man, James got straight embarrassed there. I could hardly believe my eyes.","Man, James got straight embarrassed there. I could<br/>hardly believe my eyes.",サイモン,あのジェイムスとか言う奴……結局、 無様なほどにコテンパンにされてたな。,あのジェイムスとか言う奴……結局、<br/>無様なほどにコテンパンにされてたな。,,
c0800,2,73,Simon,"But he wasn't pissed about it—he looked relieved, actually. Like a weight came off his shoulders... Guess he needed that.","But he wasn't pissed about it—he looked<br/>relieved, actually. Like a weight came off<br/>his shoulders... Guess he needed that.",サイモン,まあ、それでも妙にスカッとしたツラだった辺り、 アイツにも色々あるんだろうがな……,まあ、それでも妙にスカッとしたツラだった辺り、<br/>アイツにも色々あるんだろうがな……,,
c0800,2,74,Simon,"Actually, Sasha was looking like she still had an itch afterward, so maybe float her a challenge?","Actually, Sasha was looking like she still had an itch<br/>afterward, so maybe float her a challenge?",サイモン,──ちなみにその後、サーシャも物足りなさそう だったから、勝負を受けてやってよ。,──ちなみにその後、サーシャも物足りなさそう<br/>だったから、勝負を受けてやってよ。,,
c0800,2,75,Simon,"I was able to squeeze out a win, but man, she was tough as ever.","I was able to squeeze out a win, but man, she was<br/>tough as ever.",サイモン,結果はまあ、ギリで何とか勝てたが…… アイツ、相変わらずのキレだったよ。,結果はまあ、ギリで何とか勝てたが……<br/>アイツ、相変わらずのキレだったよ。,,
c0800,2,76,Simon,"Heard Kirk tried to take her on, too—he held his own, but he couldn't beat her either.","Heard Kirk tried to take her on, too—he held his own,<br/>but he couldn't beat her either.",サイモン,ちなみに……カークのヤツも勝負を挑んで、 結構食い下がったが結局負けちまってな。,ちなみに……カークのヤツも勝負を挑んで、<br/>結構食い下がったが結局負けちまってな。,,
c0800,2,77,Simon,"Probably looked past her 'cause she's a girl, the dumbshit. He's been real full of himself lately.","Probably looked past her 'cause she's a girl,<br/>the dumbshit. He's been real full of himself lately.",サイモン,女だからってナメて挑んだようだが……まあ、 アイツは最近慢心し過ぎてた事だしな。,女だからってナメて挑んだようだが……まあ、<br/>アイツは最近慢心し過ぎてた事だしな。,,
c0800,2,78,Simon,"So y'know, it's good that he got knocked off his high horse like that. Better now than later.","So y'know, it's good that he got knocked off his high<br/>horse like that. Better now than later.",サイモン,カークもあれ以上調子に乗ると危なっかしいし、 丁度いいお灸になったんじゃねぇか？,カークもあれ以上調子に乗ると危なっかしいし、<br/>丁度いいお灸になったんじゃねぇか？,,
c0800,2,79,Simon,"Now he's pullin' all-nighters practicing, heh. He's really taken that beating to heart. I'll keep an eye on him, see how that goes.","Now he's pullin' all-nighters practicing, heh.<br/>He's really taken that beating to heart. I'll keep an eye<br/>on him, see how that goes.",サイモン,その証拠に、遅くまで練習してやがる。 ま、俺も最後まで見ててやるぜ。,その証拠に、遅くまで練習してやがる。<br/>ま、俺も最後まで見ててやるぜ。,,
c0800,2,80,Simon,"Sasha got a ride to Aramis, she's playin' ball up there now. But a few years back, she was here dominating these streets!","Sasha got a ride to Aramis, she's playin' ball up<br/>there now. But a few years back, she was here<br/>dominating these streets!",サイモン,サーシャっていやぁ、今やアラミスのエースにして、 数年前にここで猛威を見せてくれた女じゃないか！,サーシャっていやぁ、今やアラミスのエースにして、<br/>数年前にここで猛威を見せてくれた女じゃないか！,,
c0800,2,81,Simon,"Heh. I dunno who's all with you, but this'll be fun regardless. Been a while, hasn't it?","Heh. I dunno who's all with you, but this'll be<br/>fun regardless. Been a while, hasn't it?",サイモン,クク、一緒に連れてる奴は何なのか知らんが、 久しぶりに面白いモノを見せてくれそうだ。,クク、一緒に連れてる奴は何なのか知らんが、<br/>久しぶりに面白いモノを見せてくれそうだ。,,
c0800,2,82,Simon,"I've been needing a little challenge in my life, too. Once this is over, let's scrap a bit for old times' sake!","I've been needing a little challenge in my life, too.<br/>Once this is over, let's scrap a bit for old times' sake!",サイモン,俺も最近は不完全燃焼気味だったし…… 何年ぶりか判らんが、後で勝負させてもらうか！,俺も最近は不完全燃焼気味だったし……<br/>何年ぶりか判らんが、後で勝負させてもらうか！,,
c0800,2,83,Simon,"Damn, Sasha. You really grew up, didn't ya? You rock that uniform.","Damn, Sasha. You really grew up, didn't ya? You rock<br/>that uniform.",サイモン,サーシャ、見たのは久しいが随分と 制服も様になってるじゃないか。,サーシャ、見たのは久しいが随分と<br/>制服も様になってるじゃないか。,,
c0800,2,84,Simon,"Dumbass didn't know what hit him, pickin' a fight with a firecracker like you.","Dumbass didn't know what hit him, pickin' a fight<br/>with a firecracker like you.",サイモン,そっちの男子がどういう災難で この熱血娘にしごかれてるのか知らねぇが。,そっちの男子がどういう災難で<br/>この熱血娘にしごかれてるのか知らねぇが。,,
