gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m3400,1,11,Van,Guess we got no choice.,Guess we got no choice.,ヴァン,仕方ねえな……！,仕方ねえな……！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,1,12,Van,"You owe us one now—or two, if we count the night before last.","You owe us one now—or two, if we count the night<br/>before last.",ヴァン,これで貸し一つ──いや、 おとといの夜も入れて二つか？,これで貸し一つ──いや、<br/>おとといの夜も入れて二つか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,1,13,Grimm Cats,Shut up! Just make with the punching and knock 'em out!,Shut up! Just make with the punching and knock<br/>'em out!,グリムキャッツ,うるさいわねっ！ ──このまま無力化するわよ！,"<audio id=""v06_30042""><source src=""talk/11/v06_30042.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30042').play()"">うるさいわねっ！<br/>──このまま無力化するわよ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,14,Grimm Cats,"Oof... It's not easy, knocking people out without really hurting them.","Oof... It's not easy, knocking people out without<br/>really hurting them.",グリムキャッツ,ふう、傷つけないように 気絶させるのも難しいわね……,"<audio id=""v06_30043""><source src=""talk/11/v06_30043.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30043').play()"">ふう、傷つけないように<br/>気絶させるのも難しいわね……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,15,Grimm Cats,"What took you guys so long, anyway?!","What took you guys so long, anyway?!",グリムキャッツ,──てゆうか、遅いじゃないっ！,"<audio id=""v06_30044""><source src=""talk/11/v06_30044.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30044').play()"">──てゆうか、遅いじゃないっ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,16,Van,"You understand we didn't come to save you in the first place, right?","You understand we didn't come to save you in the<br/>first place, right?",ヴァン,別にお前さんを助けにきた わけじゃねえんだが……,別にお前さんを助けにきた<br/>わけじゃねえんだが……,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,2,17,Aaron,"She IS one of the people we're here to help, though. Technically.","She IS one of the people we're here to help, though.<br/>Technically.",アーロン,いや、厳密に言えば コイツも保護対象なんじゃね？,いや、厳密に言えば<br/>コイツも保護対象なんじゃね？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m3400,2,18,Ferry,"Oh, you're right... We're glad you're safe!","Oh, you're right... We're glad you're safe!",フェリ,あ、確かに…… よくご無事でしたねっ。,あ、確かに……<br/>よくご無事でしたねっ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m3400,2,19,Grimm Cats,"Well, uhh...I-I have NO idea what you're talking about!","Well, uhh...I-I have NO idea what you're<br/>talking about!",グリムキャッツ,う、うぐ…… な、なんのことぉ～？,"<audio id=""v06_30045""><source src=""talk/11/v06_30045.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30045').play()"">う、うぐ……<br/>な、なんのことぉ～？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,20,Agnes,(...Why does this seem familiar somehow?),(...Why does this seem familiar somehow?),アニエス,（……考えてみれば   このノリ、どこかで……）,（……考えてみれば<br/>  このノリ、どこかで……）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m3400,2,21,Lisette,(I see now...),(I see now...),リゼット,（成程……もしかして。）,（成程……もしかして。）,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m3400,2,22,Van,"Either way, you still owe us. So you can pay us back with a little friendly info swapping.","Either way, you still owe us. So you can pay us back<br/>with a little friendly info swapping.",ヴァン,──とにかく貸しは貸しだ。 まずは情報交換といこうぜ。,──とにかく貸しは貸しだ。<br/>まずは情報交換といこうぜ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,2,23,Grimm Cats,So the orbal hookahs were what made all of this possible...,So the orbal hookahs were what made all of<br/>this possible...,グリムキャッツ,導力シーシャを吸った人が…… そういうことだったのね。,導力シーシャを吸った人が……<br/>そういうことだったのね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,24,Grimm Cats,Those scumbags have sent everyone who's ever smoked one into a frenzy.,Those scumbags have sent everyone who's ever<br/>smoked one into a frenzy.,グリムキャッツ,それをあの連中が 無理矢理暴走させたってワケか……,それをあの連中が<br/>無理矢理暴走させたってワケか……,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,25,Van,Sounds like Almata had people in the hotel after all.,Sounds like Almata had people in the hotel after all.,ヴァン,《アルマータ》── ホテルに紛れ込んでやがったとはな。,《アルマータ》──<br/>ホテルに紛れ込んでやがったとはな。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,2,26,Van,"And sure enough, they brought the device we're looking for along with them.","And sure enough, they brought the device we're<br/>looking for along with them.",ヴァン,そしてやっぱり あれ</B>を持ち込んでいやがったか。,そしてやっぱり<br/><B>あれ</B>を持ち込んでいやがったか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,2,27,Agnes,"Judging by the color, it's likely the one that angelic doll carried off.","Judging by the color, it's likely the one that angelic<br/>doll carried off.",アニエス,……はい、色からして あの人形が持ち去ったものかと。,……はい、色からして<br/>あの人形が持ち去ったものかと。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m3400,2,28,Agnes,It must have been delivered to them after the fact.,It must have been delivered to them after the fact.,アニエス,多分あの後、 アルマータに渡したんだと思います。,多分あの後、<br/>アルマータに渡したんだと思います。,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m3400,2,29,Lisette,That girl did say something about how she and that doll had already played their part.,That girl did say something about how she and that<br/>doll had already played their part.,リゼット,自分たちの役目はここまで── 確かにそう言っていましたね。,自分たちの役目はここまで──<br/>確かにそう言っていましたね。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m3400,2,30,Ferry,"Hmm... We've met Melchior before, but who could the man in the coat be?","Hmm... We've met Melchior before, but who could<br/>the man in the coat be?",フェリ,で、ですがあのメルキオルはともかく “コートの男”っていうのは……,で、ですがあのメルキオルはともかく<br/>“コートの男”っていうのは……,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m3400,2,31,Grimm Cats,"That's a good freaking question. I've never seen him before, either.","That's a good freaking question. I've never seen him<br/>before, either.",グリムキャッツ,さあ……残念だけど あたしには見覚えは無かったわ。,さあ……残念だけど<br/>あたしには見覚えは無かったわ。,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,32,Grimm Cats,"The prince and Naje bought most of us time to escape by fighting against them, but I ended up getting separated from everyone.","The prince and Naje bought most of us time to<br/>escape by fighting against them, but I ended up<br/>getting separated from everyone.",グリムキャッツ,殿下とナージェさんが連中とやり合う隙に 他の人たちは逃がしたんだけど……,殿下とナージェさんが連中とやり合う隙に<br/>他の人たちは逃がしたんだけど……,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,33,Grimm Cats,"I think Nina and Mr. Gotti are still there, though...","I think Nina and Mr. Gotti are still there, though...",グリムキャッツ,結局、はぐれちゃって…… ニナや監督たちも多分まだあの場所に……,結局、はぐれちゃって……<br/>ニナや監督たちも多分まだあの場所に……,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,34,Agnes,"Oh, dear! We sh—hmm? Wait. You sound awfully familiar with—","Oh, dear! We sh—hmm? Wait. You sound awfully<br/>familiar with—",アニエス,グリムキャッツさん…… ………ニナ？　監督…………？,グリムキャッツさん……<br/><w1500>………ニナ？　監督…………？,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m3400,2,35,Grimm Cats,All right. Now it's my turn to start making demands!,All right. Now it's my turn to start making demands!,グリムキャッツ,──というわけで、 今度はこっちが要求する番よ！,"<audio id=""v06_30046""><source src=""talk/11/v06_30046.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30046').play()"">──というわけで、<br/>今度はこっちが要求する番よ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,36,Grimm Cats,"Access to the staircase is locked, and only this keycard can unlock it!","Access to the staircase is locked, and only<br/>this keycard can unlock it!",グリムキャッツ,階段はロックがかかってる── 開けられるのはこのカードだけ！,"<audio id=""v06_30047""><source src=""talk/11/v06_30047.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30047').play()"">階段はロックがかかってる──<br/>開けられるのはこのカードだけ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,37,Grimm Cats,"So if you want to progress any farther, you'll have to lend me a hand!","So if you want to progress any farther, you'll have to<br/>lend me a hand!",グリムキャッツ,上に向かいたければ あたしに手を貸してもらうわ！,"<audio id=""v06_30048""><source src=""talk/11/v06_30048.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30048').play()"">上に向かいたければ<br/>あたしに手を貸してもらうわ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,38,Van,"Secured that card in advance, huh?","Secured that card in advance, huh?",ヴァン,カードキー……成程、 “前もって”確保してやがったか。,カードキー……成程、<br/>“前もって”確保してやがったか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,2,39,Aaron,Really living up to your name as the burglar queen.,Really living up to your name as the burglar queen.,アーロン,ハッ、コソドロの面目躍如ってか？,ハッ、コソドロの面目躍如ってか？,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m3400,2,40,Grimm Cats,"I am a PHANTOM THIEF, not a burglar! And my work is only just starting.","I am a PHANTOM THIEF, not a burglar! And my<br/>work is only just starting.",グリムキャッツ,怪・盗！ フン、それに本命はこれからよ。,"<audio id=""v06_30049""><source src=""talk/11/v06_30049.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30049').play()"">怪・盗！<br/>フン、それに本命はこれからよ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,41,Grimm Cats,"They might think they've stolen this festival and its participants from us, but I'm going to steal them right back!","They might think they've stolen this festival and its<br/>participants from us, but I'm going to steal them<br/>right back!",グリムキャッツ,連中に乗っ取られた映画祭を、 捕まってる皆を、何としても奪い返す……！,"<audio id=""v06_30050""><source src=""talk/11/v06_30050.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30050').play()"">連中に乗っ取られた映画祭を、<br/>捕まってる皆を、何としても奪い返す……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,42,Grimm Cats,"But even I can't handle a job like this alone, so I'm gonna give you the honor of helping me!","But even I can't handle a job like this alone, so I'm<br/>gonna give you the honor of helping me!",グリムキャッツ,でも一人じゃちょっとだけ難しそうだから アンタたちに手伝わせてあげるってだけ！,"<audio id=""v06_30051""><source src=""talk/11/v06_30051.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30051').play()"">でも一人じゃちょっとだけ難しそうだから<br/>アンタたちに手伝わせてあげるってだけ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,43,Grimm Cats,You better not have any problems with that!,You better not have any problems with that!,グリムキャッツ,──文句ある！？,"<audio id=""v06_30052""><source src=""talk/11/v06_30052.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30052').play()"">──文句ある！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,44,Ferry,No way! We'd really appreciate the help!,No way! We'd really appreciate the help!,フェリ,いえっ、願ってもないです！,いえっ、願ってもないです！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m3400,2,45,Lisette,The odds are very much stacked against us. We welcome any aid you have to offer.,The odds are very much stacked against us.<br/>We welcome any aid you have to offer.,リゼット,いまだ厳しい状況── 戦力的には渡りに船かと。,いまだ厳しい状況──<br/>戦力的には渡りに船かと。,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m3400,2,46,Van,"Even if it IS from Puss in Spandex. Beggars can't be choosers, I guess.","Even if it IS from Puss in Spandex. Beggars can't be<br/>choosers, I guess.",ヴァン,それこそ猫の手もってヤツだ。 よろしく頼むぜ、怪盗さんよ。,それこそ猫の手もってヤツだ。<br/>よろしく頼むぜ、怪盗さんよ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,2,47,Grimm Cats,"Puss in WHAT?! Oh, whatever. It's a deal, then.","Puss in WHAT?! Oh, whatever. It's a deal, then.",グリムキャッツ,猫の手言うな！　まあいいわ、 とにかく共同戦線成立ってわけね。,"<audio id=""v06_30053""><source src=""talk/11/v06_30053.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30053').play()"">猫の手言うな！　まあいいわ、<br/>とにかく共同戦線成立ってわけね。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,48,Grimm Cats,"Let's get moving. We need to make it to the top floor, where the awards were going to be presented!","Let's get moving. We need to make it to the top<br/>floor, where the awards were going to be presented!",グリムキャッツ,それじゃあ改めて目指すわよ、 ホテル最上階──受賞式会場をね！,"<audio id=""v06_30054""><source src=""talk/11/v06_30054.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30054').play()"">それじゃあ改めて目指すわよ、<br/>ホテル最上階──受賞式会場をね！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,2,49,Ferry,Right!,Right!,フェリ,了解（ウーラ）っ！,了解（ウーラ）っ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m3400,2,50,Aaron,"*sigh* Man, she's got the looks. It's just a shame about...everything else.","*sigh* Man, she's got the looks. It's just a shame<br/>about...everything else.",アーロン,ハア、しっかしイイ女なのに どこまでも残念っつーか……,ハア、しっかしイイ女なのに<br/>どこまでも残念っつーか……,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m3400,2,51,Agnes,"(Umm... No, I suppose it can wait until all of this is over.)","(Umm... No, I suppose it can wait until all of this<br/>is over.)",アニエス,（……えっと。   うん、今は後回しですよね……！）,（……えっと。<br/>  うん、今は後回しですよね……！）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m3400,3,52,,Judi—...Ahem. 'Grimcat the Phantom Thief' joined the party as a guest.,Judi—...Ahem. 'Grimcat the Phantom Thief'<br/>joined the party as a guest.,,ジュディ──怪盗グリムキャッツが ゲストとして加入しました。,<C1><S2>ジュディ──<S5><w700>怪盗グリムキャッツが<br/>ゲストとして加入しました。,,
m3400,4,53,Van,...!,...!,ヴァン,……！,"<audio id=""v00_30082""><source src=""talk/11/v00_30082.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_30082').play()"">……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,4,54,Ferry,L-Look!,L-Look!,フェリ,あ、あれは……！,"<audio id=""v02_30052""><source src=""talk/11/v02_30052.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_30052').play()"">あ、あれは……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m3400,4,55,Agnes,Wow...,Wow...,アニエス,………凄い…………,"<audio id=""v01_30058""><source src=""talk/11/v01_30058.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_30058').play()"">………凄い…………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m3400,4,56,Lisette,They're both deeply captivating.,They're both deeply captivating.,リゼット,……ええ、どちらも。,"<audio id=""v04_30064""><source src=""talk/11/v04_30064.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_30064').play()"">……ええ、どちらも。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m3400,4,57,Van,Heh. Saara's holdin' her own pretty well.,Heh. Saara's holdin' her own pretty well.,ヴァン,ハン── 何とか踏ん張ってるみてぇだな。,"<audio id=""v00_30083""><source src=""talk/11/v00_30083.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_30083').play()"">ハン──<br/>何とか踏ん張ってるみてぇだな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m3400,4,58,voice,"Oh, absolutely. It's quite an achievement to be able to keep up with one enhanced to superhuman levels by that mask. ♪","Oh, absolutely. It's quite an achievement to be able to<br/>keep up with one enhanced to superhuman levels by<br/>that mask. ♪",声,フフ、仮面で強化された“超人”相手に よく食らいつけるもんだよねぇ♪,"<audio id=""v38_30008""><source src=""talk/11/v38_30008.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_30008').play()"">フフ、仮面で強化された“超人”相手に<br/>よく食らいつけるもんだよねぇ♪</a>",,
m3400,4,59,Ferry,It's because she's Shaheena's sister!,It's because she's Shaheena's sister!,フェリ,“お姉ちゃん”だからです！,"<audio id=""v02_30053""><source src=""talk/11/v02_30053.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_30053').play()"">“お姉ちゃん”だからです！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m3400,4,60,Aaron,Cue the psycho.,Cue the psycho.,アーロン,出やがったなサイコ野郎……！,"<audio id=""v03_30069""><source src=""talk/11/v03_30069.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_30069').play()"">出やがったなサイコ野郎……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m3400,4,61,Nina,Y-You came!,Y-You came!,ニナ,み、皆さん……！,"<audio id=""v18_30063""><source src=""talk/11/v18_30063.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v18_30063').play()"">み、皆さん……！</a>",,
m3400,4,62,Director Gotch,Our saviors! Are we glad to see you!,Our saviors! Are we glad to see you!,ゴッチ監督,おおっ、助けに来てくれたんじゃな！？,"<audio id=""v54_30049""><source src=""talk/11/v54_30049.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v54_30049').play()"">おおっ、助けに来てくれたんじゃな！？</a>",,
m3400,4,63,Agnes,Nina! Mr. Gotti!,Nina! Mr. Gotti!,アニエス,ニナさん、ゴッチ監督も……！,"<audio id=""v01_30059""><source src=""talk/11/v01_30059.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_30059').play()"">ニナさん、ゴッチ監督も……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m3400,4,64,Grimm Cats,"It looks like neither of them are hurt, thank Aidios.","It looks like neither of them are hurt, thank Aidios.",グリムキャッツ,……とりあえず 怪我とかはないみたいね。,"<audio id=""v06_30055""><source src=""talk/11/v06_30055.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30055').play()"">……とりあえず<br/>怪我とかはないみたいね。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,4,65,Director Gotch,G-Grimcat! What's that spicy cougar doing here?!,G-Grimcat! What's that spicy cougar doing here?!,ゴッチ監督,グ、グリムキャッツ……！？ 噂のけしからん雌猫がどうして！？,"<audio id=""v54_30050""><source src=""talk/11/v54_30050.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v54_30050').play()"">グ、グリムキャッツ……！？<br/>噂のけしからん雌猫がどうして！？</a>",,
m3400,4,66,Grimm Cats,"I'm too young to be a COUGAR, thank you!","I'm too young to be a COUGAR, thank you!",グリムキャッツ,けしからん言うなっ！,"<audio id=""v06_30056""><source src=""talk/11/v06_30056.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30056').play()"">けしからん言うなっ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,4,67,Nina,"What ARE you doing here, though?","What ARE you doing here, though?",ニナ,でも、どうしてここに……,"<audio id=""v18_30064""><source src=""talk/11/v18_30064.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v18_30064').play()"">でも、どうしてここに……</a>",,
m3400,4,68,Grimm Cats,"Ahhhhh... Umm, well, I was asked by an actress to come and...help, you see!","Ahhhhh... Umm, well, I was asked by an actress to<br/>come and...help, you see!",グリムキャッツ,あー……まあちょっと とある女優に頼まれちゃってね。,"<audio id=""v06_30057""><source src=""talk/11/v06_30057.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_30057').play()"">あー……まあちょっと<br/>とある女優に頼まれちゃってね。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
m3400,4,69,Melchior,"So you're the phantom thief people are talking about... Come to steal our 'treasure,' I take it?","So you're the phantom thief people are<br/>talking about... Come to steal our 'treasure,' I take it?",メルキオル,巷で噂の怪盗だっけ── 僕らの“お宝”を奪いに来たのかな？,"<audio id=""v38_30009""><source src=""talk/11/v38_30009.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_30009').play()"">巷で噂の怪盗だっけ──<br/>僕らの“お宝”を奪いに来たのかな？</a>",,
m3400,4,70,Melchior,"I didn't realize you were working hand in hand—or rather, paw in hand—with the spriggan.","I didn't realize you were working hand in hand—or<br/>rather, paw in hand—with the spriggan.",メルキオル,裏解決屋（君たち）と対立してたかと思ったけど。,"<audio id=""v38_30010""><source src=""talk/11/v38_30010.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v38_30010').play()"">裏解決屋（君たち）と対立してたかと思ったけど。</a>",,
m3400,4,71,Aaron,We're not friends or anything... Just united in wanting to smash your face in.,We're not friends or anything... Just united in<br/>wanting to smash your face in.,アーロン,別に仲良くはしちゃいねぇさ…… てめぇらをブチのめすのに都合がいいだけだ。,"<audio id=""v03_30070""><source src=""talk/11/v03_30070.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_30070').play()"">別に仲良くはしちゃいねぇさ……<br/>てめぇらをブチのめすのに都合がいいだけだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m3400,4,72,Ferry,"Not just for what you did to Aida, but for all the hurt you caused Shaheena and so many others in Tharbad, too!","Not just for what you did to Aida, but for all the hurt<br/>you caused Shaheena and so many others in<br/>Tharbad, too!",フェリ,……はい、仇討ちだけじゃなく、 シャヒーナさんたちのためにも。,"<audio id=""v02_30054""><source src=""talk/11/v02_30054.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_30054').play()"">……はい、仇討ちだけじゃなく、<br/>シャヒーナさんたちのためにも。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m3400,4,73,voice,Could we perhaps tone the noise down?,Could we perhaps tone the noise down?,声,──悪いが、 少し</B>静かにしてもらおうか。,"<audio id=""v37_30016""><source src=""talk/11/v37_30016.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v37_30016').play()"">──悪いが、<br/>少し</B>静かにしてもらおうか。</a>",,
