gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
e0100,1,11,Warriors,YEEEAH!,YEEEAH!,戦士たち,おおおおおおおっ……！,"<audio id=""v999_10002""><source src=""talk/11/v999_10002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v999_10002').play()"">おおおおおおおっ……！</a>",,
e0100,1,12,Child soldiers,*pant* *pant*,*pant* *pant*,少年兵,はあっ、はあっ……,"<audio id=""v02_10005""><source src=""talk/11/v02_10005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10005').play()"">はあっ、はあっ……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,1,13,Female Hunter,"That works, I guess. I figured more it was gonna end in a draw.","That works, I guess. I figured more it was gonna end<br/>in a draw.",女猟兵,やれやれ、相討ちに 持ち込まれるかと思ったが……,"<audio id=""v75_10004""><source src=""talk/11/v75_10004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10004').play()"">やれやれ、相討ちに<br/>持ち込まれるかと思ったが……</a>",,
e0100,1,14,Female Hunter,Your counterattack was really good—just lacking that bit of oomph at the end.,Your counterattack was really good—just lacking that<br/>bit of oomph at the end.,女猟兵,──さっきの反撃（カウンター）は良かったけど、 ちょいと詰めが甘かったね？,"<audio id=""v75_10005""><source src=""talk/11/v75_10005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10005').play()"">──さっきの反撃（カウンター）は良かったけど、<br/>ちょいと詰めが甘かったね？</a>",,
e0100,1,15,Female Hunter,"If you'd seen my attempt to throw you off balance coming, you'd've had a slew of more strategic options to work with.","If you'd seen my attempt to throw you off balance<br/>coming, you'd've had a slew of more strategic options<br/>to work with.",女猟兵,アタシの撹乱を想定しておけば ここぞの選択肢も広げられただろう。,"<audio id=""v75_10006""><source src=""talk/11/v75_10006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10006').play()"">アタシの撹乱を想定しておけば<br/>ここぞの選択肢も広げられただろう。</a>",,
e0100,1,16,Child soldiers,*pant* *pant* You're... You're right.,*pant* *pant* You're... You're right.,少年兵,はあっ、はあっ…… ……やっぱり……そうですよね……,"<audio id=""v02_10006""><source src=""talk/11/v02_10006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10006').play()"">はあっ、はあっ……<br/>……やっぱり……そうですよね……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,1,17,Child soldiers,Thanks...*pant*...Aida.,Thanks...*pant*...Aida.,少年兵,はあはあ…… ありがとう……アイーダさん。,"<audio id=""v02_10007""><source src=""talk/11/v02_10007.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10007').play()"">はあはあ……<br/>ありがとう……アイーダさん。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,1,18,Female Hunter,Think nothing of it. You've got a lot of potential— you just need more practice and to up your stamina.,Think nothing of it. You've got a lot of potential—<br/>you just need more practice and to up your stamina.,女猟兵,フフ、アンタはもっと伸びる。 今は体力と手数を増やしときな。,"<audio id=""v75_10007""><source src=""talk/11/v75_10007.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10007').play()"">フフ、アンタはもっと伸びる。<br/>今は体力と手数を増やしときな。</a>",,
e0100,1,19,Female Hunter,"With enough of both, you'll be right on the heels of my other little sister from back in the day in no time.","With enough of both, you'll be right on the heels of<br/>my other little sister from back in the day in no time.",女猟兵,そうすりゃアタシの 昔の妹分にだって届くだろうさ。,"<audio id=""v75_10008""><source src=""talk/11/v75_10008.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10008').play()"">そうすりゃアタシの<br/>昔の妹分にだって届くだろうさ。</a>",,
e0100,1,20,Child soldier?,Do you mean Sylphid?,Do you mean Sylphid?,少年兵？,あ…… “妖精”って人ですよね。,"<audio id=""v02_10008""><source src=""talk/11/v02_10008.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10008').play()"">あ……<br/>“妖精”って人ですよね。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,1,21,Child soldier?,I'd still like to know more about her.,I'd still like to know more about her.,少年兵？,……ちょっと気になる、かな。,"<audio id=""v02_10009""><source src=""talk/11/v02_10009.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10009').play()"">……ちょっと気になる、かな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,1,22,Child soldier?,Oh! Hey! That tickles!,Oh! Hey! That tickles!,少年兵？,わわっ…… くすぐったいよ、アイーダさん。,"<audio id=""v02_10010""><source src=""talk/11/v02_10010.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10010').play()"">わわっ……<br/>くすぐったいよ、アイーダさん。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,1,23,Hunter Aida,Heehee. I can't help it! I see this hair and I just get the urge to ruffle it.,Heehee. I can't help it! I see this hair and I just get<br/>the urge to ruffle it.,猟兵アイーダ,いや～、相変わらずいい感触だねぇ。,"<audio id=""v75_10009""><source src=""talk/11/v75_10009.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10009').play()"">いや～、相変わらずいい感触だねぇ。</a>",,
e0100,1,24,Hunter Aida,"Hmm... Well, next time we meet off the battlefield, I'll tell you about my old corps.","Hmm... Well, next time we meet off the battlefield,<br/>I'll tell you about my old corps.",猟兵アイーダ,そうだね……また今度、 戦場以外で会えたら話してあげるよ。,"<audio id=""v75_10010""><source src=""talk/11/v75_10010.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10010').play()"">そうだね……また今度、<br/>戦場以外で会えたら話してあげるよ。</a>",,
e0100,1,25,Hunter Aida,Zephyr's got a whole lotta stories in it to tell.,Zephyr's got a whole lotta stories in it to tell.,猟兵アイーダ,アタシが前にいた団──《西風》の事を。,"<audio id=""v75_10011""><source src=""talk/11/v75_10011.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10011').play()"">アタシが前にいた団──《西風》の事を。</a>",,
e0100,1,26,Child soldier?,Awesome! Better make that a promise!,Awesome! Better make that a promise!,少年兵？,うんっ、約束ですよ……！,"<audio id=""v02_10011""><source src=""talk/11/v02_10011.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10011').play()"">うんっ、約束ですよ……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,2,27,Child soldier?,Ugh... Not yet!,Ugh... Not yet!,少年兵？,くっ……まだまだ！,"<audio id=""v02_10000""><source src=""talk/11/v02_10000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10000').play()"">くっ……まだまだ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,2,28,Hunter Aida,Heh. Too easy!,Heh. Too easy!,猟兵アイーダ,ハッ、甘いね──！,"<audio id=""v75_10000""><source src=""talk/11/v75_10000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10000').play()"">ハッ、甘いね──！</a>",,
e0100,2,29,Child soldier?,Ahh!,Ahh!,少年兵？,ああっ……！？,"<audio id=""v02_10001""><source src=""talk/11/v02_10001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10001').play()"">ああっ……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,2,30,Hunter Aida,I've got you!,I've got you!,猟兵アイーダ,──もらった！,"<audio id=""v75_10001""><source src=""talk/11/v75_10001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10001').play()"">──もらった！</a>",,
e0100,2,31,Child soldier?,O flames...,O flames...,少年兵？,ッ……焔よ──,"<audio id=""v02_10002""><source src=""talk/11/v02_10002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10002').play()"">ッ……焔よ──</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,2,32,Child soldier?,...become one with me!,...become one with me!,少年兵？,我が息吹となれ──！！,"<audio id=""v02_10003""><source src=""talk/11/v02_10003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10003').play()"">我が息吹となれ──！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,2,33,Hunter Aida,...?!,...?!,猟兵アイーダ,っ……！？,"<audio id=""v75_10002""><source src=""talk/11/v75_10002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10002').play()"">っ……！？</a>",,
e0100,2,34,Child soldier?,...,...,少年兵？,ぁ…………,"<audio id=""v02_10004""><source src=""talk/11/v02_10004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_10004').play()"">ぁ…………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0100,2,35,Hunter Aida,"Well, look at that. Guess we lost this one, huh?","Well, look at that. Guess we lost this one, huh?",猟兵アイーダ,……やれやれ。 アタシらの負け、か。,"<audio id=""v75_10003""><source src=""talk/11/v75_10003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v75_10003').play()"">……やれやれ。<br/>アタシらの負け、か。</a>",,
