gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
e0710,1,20,Agnes,Just like you and Van always have!,Just like you and Van always have!,アニエス,先輩やヴァンさんたちみたいに……！,"<audio id=""v01_60060""><source src=""talk/11/v01_60060.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60060').play()"">先輩やヴァンさんたちみたいに……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
e0710,1,21,Ren,...,...,レン,……ぁ…………,"<audio id=""v13_60027""><source src=""talk/11/v13_60027.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60027').play()"">……ぁ…………</a>",,
e0710,1,22,Van,Heh. Growin' up right before my eyes!,Heh. Growin' up right before my eyes!,ヴァン,ハッ…… 言うようになったじゃねえか！,"<audio id=""v00_60042""><source src=""talk/11/v00_60042.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60042').play()"">ハッ……<br/>言うようになったじゃねえか！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0710,1,23,Agnes,Ah...,Ah...,アニエス,あ──……,あ──……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
e0710,1,24,Ren,"Heehee. You took your time, my prince... Zin's here, too?","Heehee. You took your time, my prince... Zin's<br/>here, too?",レン,ふふ……遅いじゃない王子様…… ……ってジンさんまで………,"<audio id=""v13_60028""><source src=""talk/11/v13_60028.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60028').play()"">ふふ……遅いじゃない王子様……<br/>……ってジンさんまで………</a>",,
e0710,1,25,Ren,"Heehee. You took your time, my prince... Walter's here, too?","Heehee. You took your time, my prince...<br/>Walter's here, too?",レン,ふふ……遅いじゃない王子様…… ……ってヴァルターまで………,"<audio id=""v13_60029""><source src=""talk/11/v13_60029.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60029').play()"">ふふ……遅いじゃない王子様……<br/>……ってヴァルターまで………</a>",,
e0710,1,26,Ferry,"Sorry for the wait, Agnès!","Sorry for the wait, Agnès!",フェリ,アニエスさん、お待たせしました！,"<audio id=""v02_60044""><source src=""talk/11/v02_60044.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60044').play()"">アニエスさん、お待たせしました！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0710,1,27,Aaron,Wow. Not often we get to see YOU in a bind!,Wow. Not often we get to see YOU in a bind!,アーロン,ハッ、チート娘も 珍しくピンチみてぇだな！,"<audio id=""v03_60040""><source src=""talk/11/v03_60040.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60040').play()"">ハッ、チート娘も<br/>珍しくピンチみてぇだな！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
e0710,1,28,Immovable Jin,"You did great, Renne! Now leave the rest to us!","You did great, Renne! Now leave the rest to us!",不動のジン,よく凌いだレン、後は任せろ！,"<audio id=""v11_60008""><source src=""talk/11/v11_60008.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v11_60008').play()"">よく凌いだレン、後は任せろ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0111_out.webp""/>"
e0710,1,29,Walter the Skinny Wolf,"Hahaha! C'mon! This ain't like you one bit, Renne!","Hahaha! C'mon! This ain't like you one bit, Renne!",痩せ狼ヴァルター,クカカ！ らしくねえじゃねえか、レン！,"<audio id=""v25_60004""><source src=""talk/11/v25_60004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v25_60004').play()"">クカカ！<br/>らしくねえじゃねえか、レン！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
e0710,1,30,Bellegarde,Here we go!,Here we go!,ベルガルド,来るぞ──！,"<audio id=""v07_60037""><source src=""talk/11/v07_60037.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60037').play()"">来るぞ──！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
e0710,1,31,Lisette,One large and four medium-sized foes!,One large and four medium-sized foes!,リゼット,大型１、中型４です！,"<audio id=""v04_60055""><source src=""talk/11/v04_60055.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60055').play()"">大型１、中型４です！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
e0710,1,32,Van,You sure you're up to this?,You sure you're up to this?,ヴァン,おい、大丈夫なのか……！？,"<audio id=""v00_60043""><source src=""talk/11/v00_60043.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60043').play()"">おい、大丈夫なのか……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0710,1,33,Agnes,"I'm a little tired, but I'm fine. Please, let me fight with you!","I'm a little tired, but I'm fine. Please, let me fight<br/>with you!",アニエス,少し疲れただけです…… どうか私も戦わせてください！,"<audio id=""v01_60062""><source src=""talk/11/v01_60062.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60062').play()"">少し疲れただけです……<br/>どうか私も戦わせてください！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
e0710,1,34,Agnes,I want to protect what I hold dear—as a proud part-timer at Arkride Solutions!,I want to protect what I hold dear—as a proud<br/>part-timer at Arkride Solutions!,アニエス,解決事務所の一員として── 大切なものをこの手で守るために！,"<audio id=""v01_60063""><source src=""talk/11/v01_60063.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60063').play()"">解決事務所の一員として──<br/>大切なものをこの手で守るために！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
e0710,1,35,Ferry,Agnès!,Agnès!,フェリ,アニエスさん……！,"<audio id=""v02_60045""><source src=""talk/11/v02_60045.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60045').play()"">アニエスさん……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0710,1,36,Ren,Unbelievable...,Unbelievable...,レン,……まったく………,"<audio id=""v13_60030""><source src=""talk/11/v13_60030.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v13_60030').play()"">……まったく………</a>",,
e0710,1,37,Van,"Got'cha. Then go ahead and show off, Agnès!","Got'cha. Then go ahead and show off, Agnès!",ヴァン,上等だ── 気合を入れろよアニエス！,"<audio id=""v00_60044""><source src=""talk/11/v00_60044.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60044').play()"">上等だ──<br/>気合を入れろよアニエス！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0710,1,38,Agnes,Right!,Right!,アニエス,はいっ……！,"<audio id=""v01_60064""><source src=""talk/11/v01_60064.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60064').play()"">はいっ……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
e0710,2,39,Agnes,Oh!,Oh!,アニエス,あ……,あ……,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
e0710,2,40,Immovable Jin,"Nice. We did it, huh?","Nice. We did it, huh?",不動のジン,フッ、やったか。,フッ、やったか。,,"<img class=""itp-kuro"" src=""itp/11/avfc0111_out.webp""/>"
e0710,2,41,Walter the Skinny Wolf,"Get outta our faces, ya damn ball.","Get outta our faces, ya damn ball.",痩せ狼ヴァルター,ハッ、逝けやクソ球。,ハッ、逝けやクソ球。,,"<img class=""itp-kuro"" src=""itp/11/avfc0113_out.webp""/>"
e0710,2,42,Ren,Phew... We can finally get out of here.,Phew... We can finally get out of here.,レン,フフ…… ……やっと戻れるわね……,フフ……<br/>……やっと戻れるわね……,,
e0710,2,43,Van,Yeah. I've got you.,Yeah. I've got you.,ヴァン,ああ……掴まってろ。,ああ……掴まってろ。,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0710,3,44,Quatre,"Why, Mom...? Why, Dad...?","Why, Mom...? Why, Dad...?",カトル,どうして……… ……パパ……ママ………,"<audio id=""v05_60031""><source src=""talk/11/v05_60031.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60031').play()"">どうして………<br/>……パパ……ママ………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
e0710,3,45,Quatre,I don't...want this... I don't want to be...,I don't...want this... I don't want to be...,カトル,………わたし………ぼく………… ……──しになんかになりたく………,"<audio id=""v05_60032""><source src=""talk/11/v05_60032.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60032').play()"">………わたし………ぼく…………<br/>……──しになんかになりたく………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
e0710,3,46,Paulette,"Quatre! Hang in there, Quatre!","Quatre! Hang in there, Quatre!",ポーレット,カトル君……！？ 大丈夫、しっかりして……！,"<audio id=""v16_60003""><source src=""talk/11/v16_60003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v16_60003').play()"">カトル君……！？<br/>大丈夫、しっかりして……！</a>",,
e0710,3,47,Dream,Please don't cry! We're here for you!,Please don't cry! We're here for you!,ユメ,カトルー、なかないでー！ ユメたちがついてるから～！,"<audio id=""v41_60003""><source src=""talk/11/v41_60003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v41_60003').play()"">カトルー、なかないでー！<br/>ユメたちがついてるから～！</a>",,
e0710,3,48,Van,"Sorry for the wait, you three!","Sorry for the wait, you three!",ヴァン,待たせたな──３人とも！,"<audio id=""v00_60045""><source src=""talk/11/v00_60045.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60045').play()"">待たせたな──３人とも！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0710,3,49,Paulette,Y-You're here!,Y-You're here!,ポーレット,み、みんな……！,"<audio id=""v16_60004""><source src=""talk/11/v16_60004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v16_60004').play()"">み、みんな……！</a>",,
e0710,3,50,Dream,Oh! Everybody's here!,Oh! Everybody's here!,ユメ,あー、ヴァンたちだー！,"<audio id=""v41_60004""><source src=""talk/11/v41_60004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v41_60004').play()"">あー、ヴァンたちだー！</a>",,
e0710,3,51,Ferry,Yumé! Thank goodness you're okay!,Yumé! Thank goodness you're okay!,フェリ,ユメちゃん、よかった……！,ユメちゃん、よかった……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0710,3,52,Agnes,Quatre! Paulette!,Quatre! Paulette!,アニエス,カトル君にポーレットさんも……！,カトル君にポーレットさんも……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
e0710,3,53,Judith,The heroes of justice are here to save the day!,The heroes of justice are here to save the day!,ジュディス,ふふっ…… 正義のミカタが助けにきたわよ！,ふふっ……<br/>正義のミカタが助けにきたわよ！,,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>"
e0710,3,54,Van,"Can you handle this, Master?","Can you handle this, Master?",ヴァン,師父（せんせい）、頼みます！,師父（せんせい）、頼みます！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0710,3,55,Bellegarde,Gladly!,Gladly!,ベルガルド,承知──！,承知──！,,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
e0710,3,56,Bellegarde,Return!,Return!,ベルガルド,──活！,<S5>──活！,,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
e0710,3,57,Quatre,...?!,...?!,カトル,っ……！？,"<audio id=""v05_60033""><source src=""talk/11/v05_60033.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60033').play()"">っ……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
e0710,3,58,Quatre,"Where am I...? Right... That giant sphere absorbed us, then...","Where am I...? Right... That giant sphere absorbed<br/>us, then...",カトル,ここって── そうだ、魔球に呑み込まれて……！,"<audio id=""v05_60034""><source src=""talk/11/v05_60034.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60034').play()"">ここって──<br/>そうだ、魔球に呑み込まれて……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
e0710,3,59,Quatre,Bergard! Van! You all came for me!,Bergard! Van! You all came for me!,カトル,ベルガルドさん……ヴァンさんたち！,"<audio id=""v05_60035""><source src=""talk/11/v05_60035.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60035').play()"">ベルガルドさん……ヴァンさんたち！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
e0710,3,60,Agnes,Of course we did.,Of course we did.,アニエス,カトル君、よかった……！,カトル君、よかった……！,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
e0710,3,61,Aaron,"Yep. Time to wake up, sleepyhead!","Yep. Time to wake up, sleepyhead!",アーロン,ハッ、盛大に寝ぼけてたみてーだな！,ハッ、盛大に寝ぼけてたみてーだな！,,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
e0710,3,62,FIO,Quatre is back!,Quatre is back!,ＦＩＯ,カトル、戻ッタ……！,"<audio id=""v73_60005""><source src=""talk/11/v73_60005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v73_60005').play()"">カトル、戻ッタ……！</a>",,
e0710,3,63,XEROS,RUFF!,RUFF!,ＸＥＲＯＳ,ＢＯＷＷＯＷ！,"<audio id=""se_k10511""><source src=""talk/11/se_k10511.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('se_k10511').play()"">ＢＯＷＷＯＷ！</a>",,
e0710,3,64,Quatre,"Was it you two who led everyone here, then? Thank you... It looks like we're not out of the woods yet, huh?","Was it you two who led everyone here, then?<br/>Thank you... It looks like we're not out of the<br/>woods yet, huh?",カトル,そうか、お前たちがヴァンさんを…… ……ここが踏ん張り所みたいだね！,"<audio id=""v05_60036""><source src=""talk/11/v05_60036.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60036').play()"">そうか、お前たちがヴァンさんを……<br/>……ここが踏ん張り所みたいだね！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
e0710,3,65,Lesha,On your guard! They're about to strike!,On your guard! They're about to strike!,リーシャ,気をつけて──来ます！,気をつけて──来ます！,,"<img class=""itp-kuro"" src=""itp/11/avfc5113_out.webp""/>"
e0710,3,66,Van,We'll see about that!,We'll see about that!,ヴァン,ああ、ケリを付けるぞ！,ああ、ケリを付けるぞ！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0710,3,67,Ferry,Are you sure you're up for this?,Are you sure you're up for this?,フェリ,だ、大丈夫なんですかっ？,だ、大丈夫なんですかっ？,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
e0710,3,68,Quatre,"Of course. I had an awful nightmare, but a good sleep is sometimes just what you need to wash away the fatigue!","Of course. I had an awful nightmare, but a good sleep<br/>is sometimes just what you need to wash away<br/>the fatigue!",カトル,ああ──酷い夢だったけど 体力は回復できたみたいだ……！,"<audio id=""v05_60037""><source src=""talk/11/v05_60037.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60037').play()"">ああ──酷い夢だったけど<br/>体力は回復できたみたいだ……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
e0710,3,69,Quatre,Time to make this thing pay!,Time to make this thing pay!,カトル,せめて落とし前を付けないとね！,"<audio id=""v05_60038""><source src=""talk/11/v05_60038.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60038').play()"">せめて落とし前を付けないとね！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
e0710,3,70,Van,Good—'cause I'm up for that!,Good—'cause I'm up for that!,ヴァン,ハッ、上等だ！,ハッ、上等だ！,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
e0710,3,71,Lisette,I'll back you up all I can!,I'll back you up all I can!,リゼット,わたくし達もサポートします！,わたくし達もサポートします！,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
