gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t3200,4,46,Master Grover,"I'm happy to be where I am, but Giscard didn't get where he is by settling. I gotta keep moving up in the world, just like him.","I'm happy to be where I am, but Giscard didn't get<br/>where he is by settling. I gotta keep moving up in the<br/>world, just like him.",グロバー親方,俺も最近は大学の先生から依頼はあったが…… 俺も技術長を見習って精進せんとな。,俺も最近は大学の先生から依頼はあったが……<br/>俺も技術長を見習って精進せんとな。,,
t3200,4,47,Master Grover,"I specialize in pressure equipment, and that's a big niche nowadays. Only gonna get bigger, my gut says.","I specialize in pressure equipment, and that's a big<br/>niche nowadays. Only gonna get bigger, my gut says.",グロバー親方,オレの専門は圧力機器だが、 これも今後は需要が増えてくるはずだ。,オレの専門は圧力機器だが、<br/>これも今後は需要が増えてくるはずだ。,,
t3200,4,48,Master Grover,"My son got into the institute, he's studying there now. I'm really proud of him for that... I just wish we could get along a little better.","My son got into the institute, he's studying<br/>there now. I'm really proud of him for that... I just<br/>wish we could get along a little better.",グロバー親方,俺の息子は理科大学に通っているが、 どうにも俺とはそりが合わなくてな。,俺の息子は理科大学に通っているが、<br/>どうにも俺とはそりが合わなくてな。,,
t3200,4,49,Master Grover,"He's really into the cutting-edge tech, like the stuff they're researching over there. And y'know, that's all well and good...","He's really into the cutting-edge tech, like the stuff<br/>they're researching over there. And y'know, that's all<br/>well and good...",グロバー親方,最新のイノベーションを勉強するって 意気込んでいるが……,最新のイノベーションを勉強するって<br/>意気込んでいるが……,,
t3200,4,50,Master Grover,"...but theoretical's tougher than applied, you get me? Funding is super cutthroat. He's gotta be careful, or he'll just be spinning his wheels.","...but theoretical's tougher than applied, you get me?<br/>Funding is super cutthroat. He's gotta be careful, or<br/>he'll just be spinning his wheels.",グロバー親方,大学でも予算の取り合いやらもあって 単純じゃないし、空回りしないか心配だ。,大学でも予算の取り合いやらもあって<br/>単純じゃないし、空回りしないか心配だ。,,
t3200,4,51,Lisette,(He mentioned that he's a member of the Artisans' Guild—he might have some dealings with the institute himself.),(He mentioned that he's a member of the Artisans'<br/>Guild—he might have some dealings with the<br/>institute himself.),リゼット,（バーゼルの職人組合の方ともなれば、   大学とも繋がりがありそうですね。）,（バーゼルの職人組合の方ともなれば、<br/>  大学とも繋がりがありそうですね。）,,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
t3200,4,52,Van,(Yeah. Guessin' it'll be easier to get info out of him than somebody higher up the food chain.),(Yeah. Guessin' it'll be easier to get info out of him<br/>than somebody higher up the food chain.),ヴァン,（ああ、それに技術長よりは   こっちの親方の方が話を引き出しやすそうだ。）,（ああ、それに技術長よりは<br/>  こっちの親方の方が話を引き出しやすそうだ。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t3200,5,53,Lucas,"I really am glad the workshop's okay, but I'm happier to see you safe. We can replace parts, but...I can't replace my dad.","I really am glad the workshop's okay, but I'm happier<br/>to see you safe. We can replace parts, but...I can't<br/>replace my dad.",ルーカス,しかし……本当にうちの工房が無事で 良かったよな……何より、親父も……,しかし……本当にうちの工房が無事で<br/>良かったよな……何より、親父も……,,
t3200,5,54,Master Grover,"You, too. We got each other, and that's what's important. Didn't expect you to care that much about the shop, though!","You, too. We got each other, and that's<br/>what's important. Didn't expect you to care that<br/>much about the shop, though!",グロバー親方,ああ、不幸中の幸いだったぜ。 しかし……お前が心配してくれてるとはな。,ああ、不幸中の幸いだったぜ。<br/>しかし……お前が心配してくれてるとはな。,,
t3200,5,55,Master Grover,"Honestly thought you were gonna come by and say, 'Now's the perfect chance to revamp the shop floor!' Heh.","Honestly thought you were gonna come by and say,<br/>'Now's the perfect chance to revamp the shop floor!'<br/>Heh.",グロバー親方,てっきり、これを機に今風にしろとでも 言ってくるかと思ったぜ。,てっきり、これを機に今風にしろとでも<br/>言ってくるかと思ったぜ。,,
t3200,5,56,Lucas,"I... Seriously, would I do that...?","I... Seriously, would I do that...?",ルーカス,べ、別にそんな事は……,べ、別にそんな事は……,,
t3200,5,57,Lucas,"I don't hate you like that, c'mon. You're my dad.","I don't hate you like that, c'mon. You're my dad.",ルーカス,俺だって別に、親父の事が嫌いなんじゃ……,俺だって別に、親父の事が嫌いなんじゃ……,,
t3200,5,58,Master Grover,"Haha. Yeah, sorry, that was a bit mean of me. I know you're not like that.","Haha. Yeah, sorry, that was a bit mean of me. I know<br/>you're not like that.",グロバー親方,はは、ちょいと意地悪だったか？,はは、ちょいと意地悪だったか？,,
t3200,5,59,Master Grover,I'm really happy that you're all right—especially since I hear the institute got all torn up.,I'm really happy that you're all right—especially since<br/>I hear the institute got all torn up.,グロバー親方,まあ、何にせよお前が無事でよかったよ。 大学も被害は酷かったと聞くしな。,まあ、何にせよお前が無事でよかったよ。<br/>大学も被害は酷かったと聞くしな。,,
t3200,5,60,Lucas,"I... Admittedly, I didn't think you would care much for the institute yourself.","I... Admittedly, I didn't think you would care much<br/>for the institute yourself.",ルーカス,意外と素直に心配してくれんだな、 親父もさ……,意外と素直に心配してくれんだな、<br/>親父もさ……,,
t3200,5,61,Master Grover,"Of course I do, bud. You've got every right to choose your path in life—doesn't matter if I agree with it or not.","Of course I do, bud. You've got every right to choose<br/>your path in life—doesn't matter if I agree with it<br/>or not.",グロバー親方,まあ、お前にもお前の道があるしな、 それが壊れるのは見ちゃいられねぇ。,まあ、お前にもお前の道があるしな、<br/>それが壊れるのは見ちゃいられねぇ。,,
t3200,5,62,Master Grover,"If you're gonna be out of class for a while, though, it might be worth it to stop by and shadow us at the shop for a bit.","If you're gonna be out of class for a while, though, it<br/>might be worth it to stop by and shadow us at the<br/>shop for a bit.",グロバー親方,ただまあ、休学したら短い間くらいは 工房仕事を経験しても良いとは思うがな。,ただまあ、休学したら短い間くらいは<br/>工房仕事を経験しても良いとは思うがな。,,
t3200,5,63,Master Grover,"Gotta learn algebra before you do calculus—gotta learn the old stuff before you do the new, right?","Gotta learn algebra before you do calculus—gotta learn<br/>the old stuff before you do the new, right?",グロバー親方,最新の技術を学ぶにしたって、 その基礎にはなる訳だしよ。,最新の技術を学ぶにしたって、<br/>その基礎にはなる訳だしよ。,,
t3200,5,64,Lucas,"I mean, I guess I could... Wait a minute, you're tricking me.","I mean, I guess I could... Wait a minute, you're<br/>tricking me.",ルーカス,親父……もしかして、前から……,親父……もしかして、前から……,,
t3200,6,65,Delivery Man Jason,"Whew... Feels like a weight's off my chest, now that I've told you about the truck.","Whew... Feels like a weight's off my chest, now that<br/>I've told you about the truck.",配達員ジェイソン,ふう、例の運搬車の件、 お前らに話せてスッキリしたぜ。,ふう、例の運搬車の件、<br/>お前らに話せてスッキリしたぜ。,,
t3200,6,66,Delivery Man Jason,"Just saying it out loud made me realize how silly it was. A car with no driver? Yeah, right.","Just saying it out loud made me realize how silly<br/>it was. A car with no driver? Yeah, right.",配達員ジェイソン,やっぱり、運転席に誰も乗ってねえとか ありえねえもんな。,やっぱり、運転席に誰も乗ってねえとか<br/>ありえねえもんな。,,
t3200,6,67,Delivery Man Jason,Maybe it's just my old noggin playing tricks on me. I think I'mma clock out and hit the hay early!,Maybe it's just my old noggin playing tricks on me.<br/>I think I'mma clock out and hit the hay early!,配達員ジェイソン,この歳になると疲れが溜まりやすいのかねえ。 今日は早く切り上げて休むとするか！,この歳になると疲れが溜まりやすいのかねえ。<br/>今日は早く切り上げて休むとするか！,,
t3200,6,68,Delivery Man Jason,I just did a delivery run to get some repair materials where they were needed in the city.,I just did a delivery run to get some repair materials<br/>where they were needed in the city.,配達員ジェイソン,修理のために必要な資材を 可能な限り運んでいたところだ。,修理のために必要な資材を<br/>可能な限り運んでいたところだ。,,
t3200,6,69,Delivery Man Jason,I'm really glad my truck didn't get dinged up. I can use it to help everybody out here.,I'm really glad my truck didn't get dinged up. I can<br/>use it to help everybody out here.,配達員ジェイソン,いやあ、俺のトラックが壊されなくて良かったぜ。 お陰でこうして力になれる事だしな。,いやあ、俺のトラックが壊されなくて良かったぜ。<br/>お陰でこうして力になれる事だしな。,,
t3200,6,70,Delivery Man Jason,"Whatever folks need, I can load it up and haul it over.","Whatever folks need, I can load it up and haul it over.",配達員ジェイソン,重めの資材も可能な限り 請け負わせてもらうとするさ。,重めの資材も可能な限り<br/>請け負わせてもらうとするさ。,,
t3200,6,71,Delivery Man Jason,"I just got back from a delivery to the institute, but it sounds like something big went down there now. The heck did I miss?","I just got back from a delivery to the institute, but it<br/>sounds like something big went down there now.<br/>The heck did I miss?",配達員ジェイソン,大学に荷物を届けてきたところなんだが…… どうやら、何かあったみてぇだな？,大学に荷物を届けてきたところなんだが……<br/>どうやら、何かあったみてぇだな？,,
t3200,6,72,Delivery Man Jason,"It was in the special research building, I heard. Average Joes aren't even allowed in there...","It was in the special research building, I heard.<br/>Average Joes aren't even allowed in there...",配達員ジェイソン,聞く限り、取り込んでいるのは特別研究棟の方か。 あそこは基本的に立ち入り禁止だよな。,聞く限り、取り込んでいるのは特別研究棟の方か。<br/>あそこは基本的に立ち入り禁止だよな。,,
t3200,6,73,Delivery Man Jason,I don't wanna be a thorn in their side while they're dealing with all that. What's a delivery boy to do?,I don't wanna be a thorn in their side while they're<br/>dealing with all that. What's a delivery boy to do?,配達員ジェイソン,弱ったな……こうも立て込んでいるとなると、 品物の引き渡しも迷惑か。,弱ったな……こうも立て込んでいるとなると、<br/>品物の引き渡しも迷惑か。,,
t3200,6,74,Delivery Man Jason,"Guess I'll just have to sit tight for now, maybe get the supplies to someone in charge.","Guess I'll just have to sit tight for now, maybe get the<br/>supplies to someone in charge.",配達員ジェイソン,ま、ちょいと様子を見て、落ち着いたら 係員にでも渡しておくかね。,ま、ちょいと様子を見て、落ち着いたら<br/>係員にでも渡しておくかね。,,
t3200,6,75,Delivery Man Jason,I'm finally done for the day! Gonna grab a bite to eat and then veg out for the evening.,I'm finally done for the day! Gonna grab a bite to eat<br/>and then veg out for the evening.,配達員ジェイソン,ふう、ようやく今日の分が終わったぜ。 晩飯食って帰るとするかね。,ふう、ようやく今日の分が終わったぜ。<br/>晩飯食って帰るとするかね。,,
t3200,6,76,Delivery Man Jason,The machinery I see these days is absolutely nuts. How do they manage it all?,The machinery I see these days is absolutely nuts.<br/>How do they manage it all?,配達員ジェイソン,しっかし、最近はヴェルヌも職人の人らも、 随分と小難しい品を使うようになって……,しっかし、最近はヴェルヌも職人の人らも、<br/>随分と小難しい品を使うようになって……,,
t3200,6,77,Delivery Man Jason,"Transmitters, processors, storage devices—you name it, I've seen it, they've got it.","Transmitters, processors, storage devices—you name<br/>it, I've seen it, they've got it.",配達員ジェイソン,例えば、伝導体だの高性能演算機の端子だの、 あとは記録媒体だのも運んでいる。,例えば、伝導体だの高性能演算機の端子だの、<br/>あとは記録媒体だのも運んでいる。,,
t3200,6,78,Delivery Man Jason,"I can feel myself getting older just looking at them. The world's moving too fast for me, I swear.","I can feel myself getting older just looking at them.<br/>The world's moving too fast for me, I swear.",配達員ジェイソン,運ぶ品一つ見ても、時代は変わっていく もんだなって実感するよ。,運ぶ品一つ見ても、時代は変わっていく<br/>もんだなって実感するよ。,,
t3200,6,79,Delivery Man Jason,"Whew! Technology, huh? We have to handle all kinds of gizmos and doodads these days.","Whew! Technology, huh? We have to handle all<br/>kinds of gizmos and doodads these days.",配達員ジェイソン,ふう、ここのところは前以上に 運ぶ機械部品の種類が増えてきたな。,ふう、ここのところは前以上に<br/>運ぶ機械部品の種類が増えてきたな。,,
t3200,6,80,Delivery Man Jason,"I couldn't tell you what half of these even do, but we make sure to treat 'em with care all the same.","I couldn't tell you what half of these even do, but we<br/>make sure to treat 'em with care all the same.",配達員ジェイソン,どんな部品なのか全部は判らないが、 やはり精密部品ってのは揺らしちゃならねぇ。,どんな部品なのか全部は判らないが、<br/>やはり精密部品ってのは揺らしちゃならねぇ。,,
t3200,6,81,Delivery Man Jason,"Usually we end up delivering them by hand—when you put 'em in a truck, they slide and they bang around, and that's not good.","Usually we end up delivering them by hand—when<br/>you put 'em in a truck, they slide and they bang<br/>around, and that's not good.",配達員ジェイソン,運搬車も持っているが、精密機械を運ぶには 手を使った方が色々気遣いやすいもんだ。,運搬車も持っているが、精密機械を運ぶには<br/>手を使った方が色々気遣いやすいもんだ。,,
t3200,7,82,Burnaby,"Hey, thanks for the help yesterday. I never imagined something like that would happen on the job... Goddess almighty.","Hey, thanks for the help yesterday. I never imagined<br/>something like that would happen on the job...<br/>Goddess almighty.",バーナビー,昨日は助けてくれてありがとう…… まさか仕事中にあんな事になるなんてな……,昨日は助けてくれてありがとう……<br/>まさか仕事中にあんな事になるなんてな……,,
