gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t5400,1,1,CHR_THIS,"For general mob character checks. There is a possibility that events will not function correctly if used, so please be careful. *Please delete if not needed.","For general mob character checks. There is a<br/>possibility that events will not function correctly if<br/>used, so please be careful. *Please delete if<br/>not needed.",CHR_THIS,一般・モブ確認用です。こちらを使用した場合、イベントが 正常に進行しなくなる場合がありますのでご注意ください。 ※不要になりましたら削除をお願いいたします。,一般・モブ確認用です。こちらを使用した場合、イベントが<br/>正常に進行しなくなる場合がありますのでご注意ください。<br/>※不要になりましたら削除をお願いいたします。,,
t5400,2,12,Dowyane,"You're all tourists, no? Would you be interested in hearing a little about our city?","You're all tourists, no? Would you be interested in<br/>hearing a little about our city?",ドワイアン,君達は観光客かね？　それなら街の成り立ちや 特徴の事でも軽く話してあげようか。,君達は観光客かね？　それなら街の成り立ちや<br/>特徴の事でも軽く話してあげようか。,,
t5400,2,13,Dowyane,"I may not be a guide, but I just love talking about Oración.","I may not be a guide, but I just love talking<br/>about Oración.",ドワイアン,なに、ガイドの仕事とかじゃないが、地元民として 住んでいる街の事を教えるのが楽しみでね。,なに、ガイドの仕事とかじゃないが、地元民として<br/>住んでいる街の事を教えるのが楽しみでね。,,
t5400,2,14,Dowyane,The South District is the first place most visitors see. It's where the city entrance lies.,The South District is the first place most visitors see.<br/>It's where the city entrance lies.,ドワイアン,まず、多くの人が最初に見る南街区……あそこは いわゆる城下町が起源になっていてね。,まず、多くの人が最初に見る南街区……あそこは<br/>いわゆる城下町が起源になっていてね。,,
t5400,2,15,Dowyane,"People of all walks of life live there, including many of our renowned artisans.","People of all walks of life live there, including many<br/>of our renowned artisans.",ドワイアン,色々な階級の人が住むと共に、職人も多くいて、 オラシオンの伝統的な手工業を支えてきたんだ。,色々な階級の人が住むと共に、職人も多くいて、<br/>オラシオンの伝統的な手工業を支えてきたんだ。,,
t5400,2,16,Dowyane,"The North District is populated by ordinary folks like me. Many tourists gather here to see the royal palace, which is visible in the distance.","The North District is populated by ordinary folks<br/>like me. Many tourists gather here to see the royal<br/>palace, which is visible in the distance.",ドワイアン,今いるこの北街区は比較的庶民的な区画だが、 王宮がよく見えるから観光地としても人気だね。,今いるこの北街区は比較的庶民的な区画だが、<br/>王宮がよく見えるから観光地としても人気だね。,,
t5400,2,17,Dowyane,"Because it touches the border facing the free cities, it has a long, prosperous history of trade and commerce.","Because it touches the border facing the free cities, it<br/>has a long, prosperous history of trade and commerce.",ドワイアン,基本的には自由都市圏方面の国境に接しているから、 貿易や商業で栄えてきた歴史がある場所さ。,基本的には自由都市圏方面の国境に接しているから、<br/>貿易や商業で栄えてきた歴史がある場所さ。,,
t5400,2,18,Dowyane,"In short, the South District is where artisans gather, and this is where merchants go to sell their wares.","In short, the South District is where artisans gather,<br/>and this is where merchants go to sell their wares.",ドワイアン,南街区が職人の地区ならここは商人の地区。 あの市場もその名残の一つだね。,南街区が職人の地区ならここは商人の地区。<br/>あの市場もその名残の一つだね。,,
t5400,3,19,Vanessa,An Elsaim airship is currently docked at the airport.,An Elsaim airship is currently docked at the airport.,ヴァネッサ,そういえば今、エルザイム公国の輸送船が空港に いるのだけど、これも珍しくなくてねぇ……,そういえば今、エルザイム公国の輸送船が空港に<br/>いるのだけど、これも珍しくなくてねぇ……,,
t5400,3,20,Vanessa,I imagine they're here to do trade. The upper class do love their Central Eastern goods.,I imagine they're here to do trade. The upper class do<br/>love their Central Eastern goods.,ヴァネッサ,ほら、上流階級の人らが好きな珍品も 中には中東原産のものも多いしねぇ……,ほら、上流階級の人らが好きな珍品も<br/>中には中東原産のものも多いしねぇ……,,
t5400,3,21,Vanessa,"Although, it does make me question their prejudice against immigrants. I suppose their own hypocrisy has not dawned on them.","Although, it does make me question their prejudice<br/>against immigrants. I suppose their own hypocrisy has<br/>not dawned on them.",ヴァネッサ,オラシオンでも中東とこんなに取引してるのに…… 彼らを排斥して良い事あるのかしらねぇ……,オラシオンでも中東とこんなに取引してるのに……<br/>彼らを排斥して良い事あるのかしらねぇ……,,
t5400,3,22,Vanessa,"If Oración enters a depression, my husband could very well lose his job.","If Oración enters a depression, my husband could<br/>very well lose his job.",ヴァネッサ,うちの夫も地元企業に勤めているし、 オラシオンが不振になると困るのは同じだけどねぇ。,うちの夫も地元企業に勤めているし、<br/>オラシオンが不振になると困るのは同じだけどねぇ。,,
t5400,3,23,Vanessa,"People are anxious about the economy, and I can hardly blame them.","People are anxious about the economy, and I can<br/>hardly blame them.",ヴァネッサ,そういう意味じゃ、こういう状況では保守的な 考え方になる人もわかるけどねぇ……,そういう意味じゃ、こういう状況では保守的な<br/>考え方になる人もわかるけどねぇ……,,
t5400,3,24,Vanessa,"However, taking it out on immigrants is both unfair and wrong. It's not as though conditions would improve if they were all gone.","However, taking it out on immigrants is both unfair<br/>and wrong. It's not as though conditions would<br/>improve if they were all gone.",ヴァネッサ,でも、それで移民に当たるというのも違う気もして…… 移民がいなくなって景気が好転する訳でもないだろうに。,でも、それで移民に当たるというのも違う気もして……<br/>移民がいなくなって景気が好転する訳でもないだろうに。,,
t5400,3,25,Vanessa,"A few years ago, terrorist attacks and riots were a common occurrence.","A few years ago, terrorist attacks and riots were a<br/>common occurrence.",ヴァネッサ,ああいう事件があると……数年前の、テロや暴動が 多かった時期を思い出して不安になるわ……,ああいう事件があると……数年前の、テロや暴動が<br/>多かった時期を思い出して不安になるわ……,,
t5400,3,26,Vanessa,I'm worried the anti-immigrant factions are back on the move.,I'm worried the anti-immigrant factions are back on<br/>the move.,ヴァネッサ,こういう事があると、それこそまた反移民運動が 息を吹き返しちゃわないかも怖いし……,こういう事があると、それこそまた反移民運動が<br/>息を吹き返しちゃわないかも怖いし……,,
t5400,3,27,Vanessa,Those groups gain traction when the business landscape and the government are unstable.,Those groups gain traction when the business<br/>landscape and the government are unstable.,ヴァネッサ,景気や政治が不安定だと、あの手の運動も 盛り上がりやすくなるって聞くしねぇ……,景気や政治が不安定だと、あの手の運動も<br/>盛り上がりやすくなるって聞くしねぇ……,,
t5400,3,28,Vanessa,"When people's fear of employment loss is at its highest, they pounce—propagating the idea that immigrants will steal their jobs.","When people's fear of employment loss is at its<br/>highest, they pounce—propagating the idea that<br/>immigrants will steal their jobs.",ヴァネッサ,ほら、皆仕事を移民に奪われたりしないかとか、 そういう漠然とした不安もあるし……,ほら、皆仕事を移民に奪われたりしないかとか、<br/>そういう漠然とした不安もあるし……,,
t5400,4,29,Officer Crema,I'd like to thank you all again for everything you've done.,I'd like to thank you all again for everything<br/>you've done.,クレマ巡査,改めて、貴方達やカタリナには 感謝しないといけないわね。,改めて、貴方達やカタリナには<br/>感謝しないといけないわね。,,
t5400,4,30,Officer Crema,"I was out of control, and I needed someone to rein me in.","I was out of control, and I needed someone to rein<br/>me in.",クレマ巡査,個人的な用事の為に、 駐在所を飛び出すだなんて……,個人的な用事の為に、<br/>駐在所を飛び出すだなんて……,,
t5400,4,31,Officer Crema,An officer of the law shouldn't let their anger get the best of them.,An officer of the law shouldn't let their anger get the<br/>best of them.,クレマ巡査,警官としてあるまじき行為だったわ。,警官としてあるまじき行為だったわ。,,
t5400,4,32,Officer Crema,I'm going to model myself after Ewan from now on. I'll work harder than ever so that I have no regrets when I exit this life.,I'm going to model myself after Ewan from now on.<br/>I'll work harder than ever so that I have no regrets<br/>when I exit this life.,クレマ巡査,せめてこれからは、ユアンみたいに…… 警官として誇れるように頑張らないとね。,せめてこれからは、ユアンみたいに……<br/>警官として誇れるように頑張らないとね。,,
t5400,4,33,Officer Crema,Those murderers... How could they...?!,Those murderers... How could they...?!,クレマ巡査,……あいつら…… 大切な人の命を奪って……！,……あいつら……<br/>大切な人の命を奪って……！,,
t5400,4,34,Officer Crema,I won't let them get away with this... They're going to pay for what they've done!,I won't let them get away with this... They're going to<br/>pay for what they've done!,クレマ巡査,許せないわ……こんな、 街の警備だけじゃこの怒りは……！,許せないわ……こんな、<br/>街の警備だけじゃこの怒りは……！,,
t5400,4,35,Ferry,(This officer is really upset about the incident.),(This officer is really upset about the incident.),フェリ,（この婦警さんも……よほどあの事件が   許せないのでしょうね……）,（この婦警さんも……よほどあの事件が<br/>  許せないのでしょうね……）,,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
t5400,4,36,Van,"(More than just upset, I think. Seems personal.)","(More than just upset, I think. Seems personal.)",ヴァン,（……ああ、そのようだが──どうにも   妙に他人事じゃなさげな様子な気もするな……）,（……ああ、そのようだが──どうにも<br/>  妙に他人事じゃなさげな様子な気もするな……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t5400,5,37,Officer Catalina,Thank you for saving Crema.,Thank you for saving Crema.,カタリナ巡査,危ない所を助けて頂いて、 本当にありがとうございました。,危ない所を助けて頂いて、<br/>本当にありがとうございました。,,
t5400,5,38,Officer Catalina,"She seems to be okay for now, so I'm going to return to my duties.","She seems to be okay for now, so I'm going to return<br/>to my duties.",カタリナ巡査,ひとまず……クレマはもう大丈夫みたいですし、 私は元の配備に戻らせてもらいますね。,ひとまず……クレマはもう大丈夫みたいですし、<br/>私は元の配備に戻らせてもらいますね。,,
t5400,5,39,Officer Catalina,"I normally patrol the South District, so if you ever see any trouble there, come talk to me.","I normally patrol the South District, so if you ever see<br/>any trouble there, come talk to me.",カタリナ巡査,普段は南街区にいるので 皆さんも何かお困りの際は声をかけて下さい。,普段は南街区にいるので<br/>皆さんも何かお困りの際は声をかけて下さい。,,
t5400,5,40,Officer Catalina,"If Crema is pursuing Almata on her own, she's treading a dangerous path.","If Crema is pursuing Almata on her own, she's<br/>treading a dangerous path.",カタリナ巡査,クレマが１人でアルマータを追っているとしたら あまりにも無謀すぎます。,クレマが１人でアルマータを追っているとしたら<br/>あまりにも無謀すぎます。,,
t5400,5,41,Officer Catalina,"You're the only ones I can count on. Please, save her.","You're the only ones I can count on. Please, save her.",カタリナ巡査,頼れるのは皆さんだけです── 彼女の事を、どうかよろしくお願いしますね。,頼れるのは皆さんだけです──<br/>彼女の事を、どうかよろしくお願いしますね。,,
t5400,5,42,Officer Catalina,Crema... Where are you?,Crema... Where are you?,カタリナ巡査,クレマ……貴女は今どこに……,クレマ……貴女は今どこに……,,
t5400,5,43,Officer Catalina,"No, now isn't the time to panic. I need to contact those fixers.","No, now isn't the time to panic. I need to contact<br/>those fixers.",カタリナ巡査,……ううん、焦っても仕方ないわね。 まずは解決屋と接触しないと……,……ううん、焦っても仕方ないわね。<br/>まずは解決屋と接触しないと……,,
t5400,5,44,Quatre,(Does she mean us?),(Does she mean us?),カトル,（解決屋って……僕たちの事かな？）,（解決屋って……僕たちの事かな？）,,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>"
t5400,5,45,Van,(Good question. Maybe we oughta check the bulletin board here.),(Good question. Maybe we oughta check the bulletin<br/>board here.),ヴァン,（さてな……だがそういや、   まだ確認してねえ掲示板があったよな。）,（さてな……だがそういや、<br/>  まだ確認してねえ掲示板があったよな。）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t5400,5,46,Agnes,(It can't hurt to take a look.),(It can't hurt to take a look.),アニエス,（一応確認しておいた方が   いいかもしれませんね。）,（一応確認しておいた方が<br/>  いいかもしれませんね。）,,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
t5400,6,47,Cépage,"I got today's Tyrell Times issue. I always trust them to give a thorough, accurate breakdown of the incidents they cover.","I got today's Tyrell Times issue. I always trust them<br/>to give a thorough, accurate breakdown of the<br/>incidents they cover.",セパージュ,タイレルの朝刊は……事件捜査の進展についてか、 相変わらず堅実な記事だな……,タイレルの朝刊は……事件捜査の進展についてか、<br/>相変わらず堅実な記事だな……,,
t5400,6,48,Cépage,"They gave a comprehensive summary of the Creil tragedy, but they didn't mention the Meld reporter that lost his life.","They gave a comprehensive summary of the Creil<br/>tragedy, but they didn't mention the Meld reporter<br/>that lost his life.",セパージュ,そういえば例の事件……メルドの記者も 犠牲になっていたんだね……,そういえば例の事件……メルドの記者も<br/>犠牲になっていたんだね……,,
t5400,6,49,Cépage,I only found out about that because I picked up yesterday's Meld issue this morning.,I only found out about that because I picked up<br/>yesterday's Meld issue this morning.,セパージュ,買い逃していた昨日のメルドに、 お悔やみが書いてあって初めて知ったよ……,買い逃していた昨日のメルドに、<br/>お悔やみが書いてあって初めて知ったよ……,,
t5400,6,50,Cépage,Dingo carried the weight of Meld on his back. We lost someone truly special.,Dingo carried the weight of Meld on his back.<br/>We lost someone truly special.,セパージュ,記者ディンゴ……“メルド砲”の担い手の 一人だったのに、本当に惜しい人が……,記者ディンゴ……“メルド砲”の担い手の<br/>一人だったのに、本当に惜しい人が……,,
t5400,6,51,Cépage,"I finished reading Buzzraider and the Royal Guardian, so my little buddy and I are going on a quick walk before heading home.","I finished reading Buzzraider and the Royal<br/>Guardian, so my little buddy and I are going on a<br/>quick walk before heading home.",セパージュ,さて、バズレイダーとロイヤルガーディアンも 読んだ事だし、ひと歩きしたら帰るか。,さて、バズレイダーとロイヤルガーディアンも<br/>読んだ事だし、ひと歩きしたら帰るか。,,
t5400,6,52,Cépage,The reports of the incident varied wildly from paper to paper.,The reports of the incident varied wildly from paper<br/>to paper.,セパージュ,しかしまあ、ニュース誌も各社で全然違うよね、 同じ事件の話題を扱っていても……,しかしまあ、ニュース誌も各社で全然違うよね、<br/>同じ事件の話題を扱っていても……,,
t5400,6,53,Cépage,"The Royal Guardian focused on the effects it would have on Oración, while only lightly touching on the tragedy itself...","The Royal Guardian focused on the effects it would<br/>have on Oración, while only lightly touching on the<br/>tragedy itself...",セパージュ,ＲＧの方は今後のオラシオンや都市部への影響が メインになっていて、村自体に同情してなさげだし……,ＲＧの方は今後のオラシオンや都市部への影響が<br/>メインになっていて、村自体に同情してなさげだし……,,
t5400,6,54,Cépage,Buzzraider zeroed in on the issues with the statements provided by other mass media companies and major politicians.,Buzzraider zeroed in on the issues with the<br/>statements provided by other mass media companies<br/>and major politicians.,セパージュ,バズレイダーの方はここぞとばかりに大手メディアや 政治家の発言の粗探しをしているしなぁ。,バズレイダーの方はここぞとばかりに大手メディアや<br/>政治家の発言の粗探しをしているしなぁ。,,
t5400,6,55,Cépage,Though I could tell each and every one of the reporters were utterly baffled by the incident itself.,Though I could tell each and every one of the<br/>reporters were utterly baffled by the incident itself.,セパージュ,まあ、流石に事件の直後はどこも混乱した 様子の記事ではあったけどさ……,まあ、流石に事件の直後はどこも混乱した<br/>様子の記事ではあったけどさ……,,
t5400,6,56,Cépage,"Nonetheless, in just a few short days, they've been churning out story after story about it. Reporters sure have thick skin.","Nonetheless, in just a few short days, they've been<br/>churning out story after story about it. Reporters sure<br/>have thick skin.",セパージュ,まさかこの数日で、それぞれやりたいように社説を 出してくるとは……神経太いな、記者ってのは。,まさかこの数日で、それぞれやりたいように社説を<br/>出してくるとは……神経太いな、記者ってのは。,,
t5400,6,57,Cépage,Wha...? For real? Everyone in Creil Village was wiped out?!,Wha...? For real? Everyone in Creil Village was<br/>wiped out?!,セパージュ,マジかよ……クレイユ村、居合わせた人は全滅…… タイレル通信が言うならそうなんだろうけど……,マジかよ……クレイユ村、居合わせた人は全滅……<br/>タイレル通信が言うならそうなんだろうけど……,,
t5400,6,58,Cépage,"Well, if the Tyrell Times says so, then it must be true. I thought the bracers were supposed to take care of things like this.","Well, if the Tyrell Times says so, then it must be true.<br/>I thought the bracers were supposed to take care of<br/>things like this.",セパージュ,遊撃士が解決してくれると思ってたけど、 ここまでの大事だと……どうなるんだろう。,遊撃士が解決してくれると思ってたけど、<br/>ここまでの大事だと……どうなるんだろう。,,
t5400,6,59,Cépage,"Speaking of, I haven't seen any bracers around lately. Things must be chaotic back at the guild.","Speaking of, I haven't seen any bracers around lately.<br/>Things must be chaotic back at the guild.",セパージュ,最近は馴染みの遊撃士も見かけないし…… ギルドも相当混乱しているのかな……,最近は馴染みの遊撃士も見かけないし……<br/>ギルドも相当混乱しているのかな……,,
t5400,6,60,Cépage,Security around the city feels a little too lax. I'd expect it to be a bit tighter after what happened to Creil.,Security around the city feels a little too lax. I'd expect<br/>it to be a bit tighter after what happened to Creil.,セパージュ,多分、今のところオラシオンは他の街程は 物々しい感じではないはずなんだけど……,多分、今のところオラシオンは他の街程は<br/>物々しい感じではないはずなんだけど……,,
t5400,6,61,Cépage,Even my dog's restless. He's barking up a storm—and he normally never barks...,Even my dog's restless. He's barking up a storm—and<br/>he normally never barks...,セパージュ,普段吠えたりしないうちの犬も様子がおかしいし…… やっぱり普段とは空気が違うのかなぁ……,普段吠えたりしないうちの犬も様子がおかしいし……<br/>やっぱり普段とは空気が違うのかなぁ……,,
t5400,7,62,Flick,*whine* Woof! Grr! *whine*,*whine* Woof!<br/>Grr! *whine*,フリック,ウウゥゥ……ワンッ！ グルルルル……ウウゥゥ……,ウウゥゥ……ワンッ！<br/>グルルルル……ウウゥゥ……,,
t5400,7,63,Flick,"*whine* Woof, woof! WOOF!","*whine* Woof, woof! WOOF!",フリック,ウウゥゥ……ワンッ、ワンッ！ ガゥゥウウウウ……,ウウゥゥ……ワンッ、ワンッ！<br/>ガゥゥウウウウ……,,
t5400,7,64,Cépage,"Are you okay, buddy? Why are you barking so much?","Are you okay, buddy? Why are you barking so much?",セパージュ,本当にどうしたんだフリック、 そんなに吠えるなんて……,本当にどうしたんだフリック、<br/>そんなに吠えるなんて……,,
t5400,7,65,Cépage,"D-Do you want to go home or something? Easy, boy. Easy...","D-Do you want to go home or something? Easy, boy.<br/>Easy...",セパージュ,きょ、今日はもう帰ろうか？ な、落ち着けって……,きょ、今日はもう帰ろうか？<br/>な、落ち着けって……,,
t5400,7,66,Flick,"Woof, woof!","Woof, woof!",フリック,ワンッ、ワンッ……！,ワンッ、ワンッ……！,,
t5400,7,67,Flick,*whine* Grr...,*whine* Grr...,フリック,ウウゥゥ……グルルルル……,ウウゥゥ……グルルルル……,,
t5400,7,68,Cépage,"What's the matter, Flick? I've never seen you groan like this. There's nothing here that's any different than usual...","What's the matter, Flick? I've never seen you groan<br/>like this. There's nothing here that's any different<br/>than usual...",セパージュ,どうしたフリック、珍しく唸って…… 散歩道も普段と変わらないはずだけど……,どうしたフリック、珍しく唸って……<br/>散歩道も普段と変わらないはずだけど……,,
t5400,7,69,Flick,*whine* Grr...,*whine* Grr...,フリック,ウウゥゥ……グルルルル……,ウウゥゥ……グルルルル……,,
t5400,8,70,Amélie,I decided to take Monique's suggestion to heart and broach the subject of studying abroad to my parents.,I decided to take Monique's suggestion to heart and<br/>broach the subject of studying abroad to my parents.,アメリー,モニクと久しぶりに話せたし、良い機会と思って 親に進学とか留学とかできないか聞いてね。,モニクと久しぶりに話せたし、良い機会と思って<br/>親に進学とか留学とかできないか聞いてね。,,
t5400,8,71,Amélie,"Turns out, it might actually be doable! They were impressed I had been considering schooling abroad at all.","Turns out, it might actually be doable! They were<br/>impressed I had been considering schooling abroad<br/>at all.",アメリー,そしたら……案外何とかなるかもって感じだったわ。 留学や進学に興味を持つなんてって感心してて。,そしたら……案外何とかなるかもって感じだったわ。<br/>留学や進学に興味を持つなんてって感心してて。,,
t5400,8,72,Amélie,"If I pursue this path, it will take some time before I fully prove to them that I'm independent...","If I pursue this path, it will take some time before I<br/>fully prove to them that I'm independent...",アメリー,まあ、私的には早く自立したいってのが一番 だけど、多少は……興味無くもないけどさ。,まあ、私的には早く自立したいってのが一番<br/>だけど、多少は……興味無くもないけどさ。,,
t5400,8,73,Amélie,"...but if it allows me to break free from their chains, then I'm willing to go the extra selge!","...but if it allows me to break free from their chains,<br/>then I'm willing to go the extra selge!",アメリー,ま、何にせよ両親のエリート願望的なものを 逆手にとって束縛から脱出できるなら何よりね！,ま、何にせよ両親のエリート願望的なものを<br/>逆手にとって束縛から脱出できるなら何よりね！,,
t5400,8,74,Amélie,"If I can prove that I can go on trips by myself or live on my own, perhaps my parents will loosen their grip on me.","If I can prove that I can go on trips by myself or live<br/>on my own, perhaps my parents will loosen their grip<br/>on me.",アメリー,旅行とか一人暮らしね……自立できるんだって 証明できれば、少しは親の縛り弱くなるかな？,旅行とか一人暮らしね……自立できるんだって<br/>証明できれば、少しは親の縛り弱くなるかな？,,
t5400,8,75,Amélie,"It's worth a try, at the very least. I'll only be able to break the status quo if I take action!","It's worth a try, at the very least. I'll only be able to<br/>break the status quo if I take action!",アメリー,何にせよ……まずは何かにチャレンジしなきゃ 始まらない、それは確かよね！,何にせよ……まずは何かにチャレンジしなきゃ<br/>始まらない、それは確かよね！,,
t5400,8,76,Amélie,*sigh* My parents just don't get it.,*sigh* My parents just don't get it.,アメリー,はぁ……うちの両親は何でわかって くれないのかしら……,はぁ……うちの両親は何でわかって<br/>くれないのかしら……,,
t5400,8,77,Amélie,Going to the movies doesn't get in the way of my studies whatsoever.,Going to the movies doesn't get in the way of my<br/>studies whatsoever.,アメリー,映画にしても雑貨コレクションにしても、 別に勉強の妨げになる訳でもないし……,映画にしても雑貨コレクションにしても、<br/>別に勉強の妨げになる訳でもないし……,,
t5400,8,78,Amélie,"And it doesn't make me undignified or ungraceful, either. How could my parents say that?","And it doesn't make me undignified or<br/>ungraceful, either. How could my parents say that?",アメリー,何よりうちの品格を下げたりしてないのに、 低俗な趣味だなんて一蹴してさ……,何よりうちの品格を下げたりしてないのに、<br/>低俗な趣味だなんて一蹴してさ……,,
t5400,8,79,Amélie,"Oh, right, I almost forgot that my old friend is back home. I haven't seen her in ages.","Oh, right, I almost forgot that my old friend is<br/>back home. I haven't seen her in ages.",アメリー,そういえば……例の事件のニュースのショックで 忘れかけてたけど、幼馴染が帰省中だったっけ。,そういえば……例の事件のニュースのショックで<br/>忘れかけてたけど、幼馴染が帰省中だったっけ。,,
t5400,8,80,Amélie,Seems like she's living her life the way she wants to... Maybe I can learn a thing or two from her when we get together.,Seems like she's living her life the way she wants to...<br/>Maybe I can learn a thing or two from her when we<br/>get together.,アメリー,あの子も随分自由に生きているみたいだし、 何か参考になる話とか無いかしらね……,あの子も随分自由に生きているみたいだし、<br/>何か参考になる話とか無いかしらね……,,
t5400,9,81,Grandma Desiree,I had quite the scare last night.,I had quite the scare last night.,デジレ婆さん,昨日の晩、レイトショーも観に来とったけど、 いやぁ……腰を抜かしてしまってねぇ……,昨日の晩、レイトショーも観に来とったけど、<br/>いやぁ……腰を抜かしてしまってねぇ……,,
t5400,9,82,Grandma Desiree,A large man I've never seen before came into the theater. He was even more out of place than me and my generation.,A large man I've never seen before came into<br/>the theater. He was even more out of place than me<br/>and my generation.,デジレ婆さん,見慣れない、何だか凄い大男が観に来ていて…… しかもあたしら世代以上に慣れない様子でねぇ。,見慣れない、何だか凄い大男が観に来ていて……<br/>しかもあたしら世代以上に慣れない様子でねぇ。,,
t5400,9,83,Grandma Desiree,"He picked a seat very close to mine. I was so flabbergasted, I couldn't focus on the movie at all...","He picked a seat very close to mine. I was so<br/>flabbergasted, I couldn't focus on the movie at all...",デジレ婆さん,しかも近くの席に座ったもんだから、 これまた魂消て、映画に集中できなかったわ……,しかも近くの席に座ったもんだから、<br/>これまた魂消て、映画に集中できなかったわ……,,
t5400,9,84,Grandma Desiree,"It's late, but maybe I'll catch one more film.","It's late, but maybe I'll catch one more film.",デジレ婆さん,遅いけど、もう一本観ていこうかしら。,遅いけど、もう一本観ていこうかしら。,,
t5400,9,85,Grandma Desiree,I've learned to appreciate each and every movie I see. They're all unique in their own little ways.,I've learned to appreciate each and every movie I see.<br/>They're all unique in their own little ways.,デジレ婆さん,映画館が出来たばかりの時は物珍しさで観てたけど、 最近は演劇と違う面白さも判ってきた気もするわ。,映画館が出来たばかりの時は物珍しさで観てたけど、<br/>最近は演劇と違う面白さも判ってきた気もするわ。,,
