gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
m7500,4,27,Ferry,"I didn't, either. It makes me so happy.","I didn't, either. It makes me so happy.",フェリ,嬉しいですっ…… わたしたちを頼ってくれて。,"<audio id=""v02_60063""><source src=""talk/11/v02_60063.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60063').play()"">嬉しいですっ……<br/>わたしたちを頼ってくれて。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>"
m7500,4,28,Lisette,Me as well. I was beginning to believe I would never hear those words from you.,Me as well. I was beginning to believe I would never<br/>hear those words from you.,リゼット,ええ── その言葉を待っていました。,"<audio id=""v04_60069""><source src=""talk/11/v04_60069.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60069').play()"">ええ──<br/>その言葉を待っていました。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m7500,4,29,Aaron,Too bad they come at a hefty price. You're gonna have to pay us back a thousand times over.,Too bad they come at a hefty price. You're gonna<br/>have to pay us back a thousand times over.,アーロン,ヘッ、折角だから 千倍にして返してもらおうか？,"<audio id=""v03_60058""><source src=""talk/11/v03_60058.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60058').play()"">ヘッ、折角だから<br/>千倍にして返してもらおうか？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7500,4,30,Van,You little...! Heh. Fine. But I ain't settlin' for any more than double.,You little...! Heh. Fine. But I ain't settlin' for any<br/>more than double.,ヴァン,ってオイ！ ──ま、せいぜい倍返しだ。,"<audio id=""v00_60092""><source src=""talk/11/v00_60092.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60092').play()"">ってオイ！<br/>──ま、せいぜい倍返しだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,31,Bellegarde,Heheh.,Heheh.,ベルガルド,フフ……,"<audio id=""v07_60051""><source src=""talk/11/v07_60051.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60051').play()"">フフ……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>"
m7500,4,32,Agnes,Don't worry. We're not asking for anything in return. ...But we do have one condition:,Don't worry. We're not asking for anything in return.<br/>...But we do have one condition:,アニエス,あはは……そんなにいりませんよ。 でも──,"<audio id=""v01_60086""><source src=""talk/11/v01_60086.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60086').play()"">あはは……そんなにいりませんよ。<br/>でも──</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7500,4,33,Agnes,We will give you a hand IF you let us help you the entire way through.,We will give you a hand IF you let us help you the<br/>entire way through.,アニエス,私たちは最後まで ヴァンさんに付いていきます。,"<audio id=""v01_60087""><source src=""talk/11/v01_60087.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60087').play()"">私たちは最後まで<br/>ヴァンさんに付いていきます。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7500,4,34,Agnes,You have many wonderful friends in your corner and powerful allies to call on...,You have many wonderful friends in your corner and<br/>powerful allies to call on...,アニエス,だからどうか自分一人で 片付けようとは思わないで下さい。,"<audio id=""v01_60088""><source src=""talk/11/v01_60088.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60088').play()"">だからどうか自分一人で<br/>片付けようとは思わないで下さい。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7500,4,35,Agnes,...but you often throw caution to the wind all the same. Can you promise us that you won't do that this time?,...but you often throw caution to the wind all<br/>the same. Can you promise us that you won't do that<br/>this time?,アニエス,さっきみたいな事は駄目ですよ？,"<audio id=""v01_60089""><source src=""talk/11/v01_60089.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60089').play()"">さっきみたいな事は駄目ですよ？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7500,4,36,Van,...,...,ヴァン,っ……,"<audio id=""v00_60093""><source src=""talk/11/v00_60093.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60093').play()"">っ……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,37,Van,Okay. It's a promise.,Okay. It's a promise.,ヴァン,──ああ、約束する</B>。,"<audio id=""v00_60094""><source src=""talk/11/v00_60094.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60094').play()"">──ああ、約束する</B>。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,38,Van,But I want you all to remember that we ain't heroes of justice. There's no shame in turnin' tail if things go to shit.,But I want you all to remember that we ain't heroes<br/>of justice. There's no shame in turnin' tail if things go<br/>to shit.,ヴァン,俺たちは英雄じゃない──ヤバくなったら ケツまくって逃げりゃあいい。,"<audio id=""v00_60095""><source src=""talk/11/v00_60095.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60095').play()"">俺たちは英雄じゃない──ヤバくなったら<br/>ケツまくって逃げりゃあいい。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,39,Van,"The fate of the world's important and all, but our lives are, too. We ain't gonna throw 'em away.","The fate of the world's important and all, but our lives<br/>are, too. We ain't gonna throw 'em away.",ヴァン,世界の命運なんかよりも てめえの命あっての物種だからな。,"<audio id=""v00_60096""><source src=""talk/11/v00_60096.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60096').play()"">世界の命運なんかよりも<br/>てめえの命あっての物種だからな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,40,Van,"Know your limits, and don't worry about what's black or white. That's the spriggan creed, and we're gonna follow it like always.","Know your limits, and don't worry about what's black<br/>or white. That's the spriggan creed, and we're gonna<br/>follow it like always.",ヴァン,白黒付けない裏解決屋（スプリガン）らしく 無理せずクールにケリを付けてやろう。,"<audio id=""v00_60097""><source src=""talk/11/v00_60097.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60097').play()"">白黒付けない裏解決屋（スプリガン）らしく<br/>無理せずクールにケリを付けてやろう。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,41,Van,So here's the plan: we're gonna kick Almata and the Gardens' sorry asses.,So here's the plan: we're gonna kick Almata and the<br/>Gardens' sorry asses.,ヴァン,まずはアルマータと庭園の連中──,"<audio id=""v00_60098""><source src=""talk/11/v00_60098.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60098').play()"">まずはアルマータと庭園の連中──</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,42,Van,"They may be back with a vengeance, but we've beaten 'em all once. We can do it again.","They may be back with a vengeance, but we've beaten<br/>'em all once. We can do it again.",ヴァン,蘇ったのも含めて待ち受けてるだろうが しょせん一度は倒している相手だ。,"<audio id=""v00_60099""><source src=""talk/11/v00_60099.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60099').play()"">蘇ったのも含めて待ち受けてるだろうが<br/>しょせん一度は倒している相手だ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,43,Van,"After that, we're gonna settle the score with Melchior and Dantès—once and for all!","After that, we're gonna settle the score with Melchior<br/>and Dantès—once and for all!",ヴァン,とっととブチのめしてメルキオルと ジェラールに落とし前を付けさせるぞ！,"<audio id=""v00_60100""><source src=""talk/11/v00_60100.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60100').play()"">とっととブチのめしてメルキオルと<br/>ジェラールに落とし前を付けさせるぞ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,4,44,Members,Right!,Right!,メンバーたち,おおっ！,"<audio id=""v999_60007""><source src=""talk/11/v999_60007.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v999_60007').play()"">おおっ！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7500,5,45,,Elaine left the party.,Elaine left the party.,,エレインがゲストから離脱しました。,<C1>エレインがゲストから離脱しました。,,
m7500,6,46,Viola,"Why, hello there. We've been expecting you all.","Why, hello there. We've been expecting you all.",ヴィオーラ,来たね──裏解決屋（スプリガン）。,"<audio id=""v30_60001""><source src=""talk/11/v30_60001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v30_60001').play()"">来たね──裏解決屋（スプリガン）。</a>",,
m7500,6,47,Olympia,Fate truly does take pleasure in bringing us together.,Fate truly does take pleasure in bringing us together.,オランピア,因果なものですね、本当に。,"<audio id=""v29_60001""><source src=""talk/11/v29_60001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v29_60001').play()"">因果なものですね、本当に。</a>",,
m7500,6,48,Van,You're tellin' me. She's a cruel mistress for it.,You're tellin' me. She's a cruel mistress for it.,ヴァン,ああ、お互い面倒なことに なっちまったみてぇだな？,"<audio id=""v00_60101""><source src=""talk/11/v00_60101.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60101').play()"">ああ、お互い面倒なことに<br/>なっちまったみてぇだな？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
m7500,6,49,Aaron,I'll say. Can't believe you both are back from the dead.,I'll say. Can't believe you both are back from<br/>the dead.,アーロン,チッ……どちらも ヤバイ感じで復活しやがって。,"<audio id=""v03_60059""><source src=""talk/11/v03_60059.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60059').play()"">チッ……どちらも<br/>ヤバイ感じで復活しやがって。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7500,6,50,Aaron,I'll say. Can't believe the sadist's back from the dead.,I'll say. Can't believe the sadist's back from the dead.,アーロン,チッ……人形娘はともかく、 サド女がまさかの復活とはな。,"<audio id=""v03_60060""><source src=""talk/11/v03_60060.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60060').play()"">チッ……人形娘はともかく、<br/>サド女がまさかの復活とはな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7500,6,51,Aaron,I'll say. Can't believe the angel chick's back from the dead.,I'll say. Can't believe the angel chick's back from<br/>the dead.,アーロン,チッ……サド女はともかく、 人形娘がまさかの復活とはな。,"<audio id=""v03_60061""><source src=""talk/11/v03_60061.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60061').play()"">チッ……サド女はともかく、<br/>人形娘がまさかの復活とはな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7500,6,52,Aaron,I'll say. I thought the CID had you both under lock and key.,I'll say. I thought the CID had you both under lock<br/>and key.,アーロン,チッ……どちらもＣＩＤ方面で 厳重拘束されてたらしいが。,"<audio id=""v03_60062""><source src=""talk/11/v03_60062.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60062').play()"">チッ……どちらもＣＩＤ方面で<br/>厳重拘束されてたらしいが。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>"
m7500,6,53,Agnes,Is the seventh Genesis responsible for bringing them here?,Is the seventh Genesis responsible for bringing<br/>them here?,アニエス,ま、まさかそれも ７番目のゲネシスの力で……？,"<audio id=""v01_60090""><source src=""talk/11/v01_60090.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60090').play()"">ま、まさかそれも<br/>７番目のゲネシスの力で……？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7500,6,54,Agnes,"The seventh Genesis had to have been responsible for that, right?","The seventh Genesis had to have been responsible for<br/>that, right?",アニエス,やっぱり７番目のゲネシスの力で……,"<audio id=""v01_60091""><source src=""talk/11/v01_60091.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60091').play()"">やっぱり７番目のゲネシスの力で……</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>"
m7500,6,55,Lisette,I can see no other explanation. It must have been used in the realization of Pandemonium.,I can see no other explanation. It must have been<br/>used in the realization of Pandemonium.,リゼット,察するに汎魔化のプロセスに 何らかの形で利用されたようですね？,"<audio id=""v04_60070""><source src=""talk/11/v04_60070.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60070').play()"">察するに汎魔化のプロセスに<br/>何らかの形で利用されたようですね？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>"
m7500,6,56,Viola,"Yeah, probably. One minute, we're dead, and the next, we're in front of the boss and Melchior.","Yeah, probably. One minute, we're dead, and the<br/>next, we're in front of the boss and Melchior.",ヴィオーラ,ああ、気付いたらボスとメルキオルの 目の前に現れていた……,"<audio id=""v30_60002""><source src=""talk/11/v30_60002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v30_60002').play()"">ああ、気付いたらボスとメルキオルの<br/>目の前に現れていた……</a>",,
m7500,6,57,Viola,"I very much doubt I'm back for good, though. My existence here is likely temporary.","I very much doubt I'm back for good, though.<br/>My existence here is likely temporary.",ヴィオーラ,ま、仮初めの命なんだろうねェ。,"<audio id=""v30_60003""><source src=""talk/11/v30_60003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v30_60003').play()"">ま、仮初めの命なんだろうねェ。</a>",,
m7500,6,58,Olympia,"Still, if the entire world is engulfed in Pandemonium, then the lies will become the truth.","Still, if the entire world is engulfed in Pandemonium,<br/>then the lies will become the truth.",オランピア,ですが汎魔化がこのまま世界を覆えば 嘘も真実（まこと）になる……,"<audio id=""v29_60002""><source src=""talk/11/v29_60002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v29_60002').play()"">ですが汎魔化がこのまま世界を覆えば<br/>嘘も真実（まこと）になる……</a>",,
m7500,6,59,Olympia,My life was hollow from beginning to end—so this may be my only chance to make a new start.,My life was hollow from beginning to end—so this<br/>may be my only chance to make a new start.,オランピア,元より虚ろな生、本当にしてみるのも 悪くないかもしれません。,"<audio id=""v29_60003""><source src=""talk/11/v29_60003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v29_60003').play()"">元より虚ろな生、本当にしてみるのも<br/>悪くないかもしれません。</a>",,
m7500,6,60,Viola,"Yeah, probably. One minute, we're dead, and the next, we're in front of the boss and Melchior.","Yeah, probably. One minute, we're dead, and the<br/>next, we're in front of the boss and Melchior.",ヴィオーラ,ああ、気付いたらボスとメルキオルの 目の前に現れていた……,"<audio id=""v30_60002""><source src=""talk/11/v30_60002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v30_60002').play()"">ああ、気付いたらボスとメルキオルの<br/>目の前に現れていた……</a>",,
m7500,6,61,Viola,"I very much doubt I'm back for good, though. My existence here is likely temporary.","I very much doubt I'm back for good, though.<br/>My existence here is likely temporary.",ヴィオーラ,ま、仮初めの命なんだろうねェ。,"<audio id=""v30_60003""><source src=""talk/11/v30_60003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v30_60003').play()"">ま、仮初めの命なんだろうねェ。</a>",,
m7500,6,62,Olympia,"As for me, I was content with sitting in my cell, but I was whisked away regardless...","As for me, I was content with sitting in my cell, but I<br/>was whisked away regardless...",オランピア,私の方は拘置所からいきなり メルキオル達の元へ転位していました。,"<audio id=""v29_60004""><source src=""talk/11/v29_60004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v29_60004').play()"">私の方は拘置所からいきなり<br/>メルキオル達の元へ転位していました。</a>",,
