gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
t2000,2,11,Darvis,I just need it all to be over so I can take a dip in the hamam and recharge... *sigh*,I just need it all to be over so I can take a dip in the<br/>hamam and recharge... *sigh*,ダルビス,とっとと終わらせてハマムで リフレッシュしてぇなぁ……,とっとと終わらせてハマムで<br/>リフレッシュしてぇなぁ……,,
t2000,2,12,Darvis,"With all the cars here for the festival, running these lots is tough. We're seeing more and more accidents and burglaries.","With all the cars here for the festival, running these<br/>lots is tough. We're seeing more and more accidents<br/>and burglaries.",ダルビス,映画祭の影響で車も増えたが……駐車場も大変でな。 最近は事故や車上荒らしも多くなっている。,映画祭の影響で車も増えたが……駐車場も大変でな。<br/>最近は事故や車上荒らしも多くなっている。,,
t2000,2,13,Darvis,"Not that tourists didn't blunder into trouble before, but these last few days have seen a real uptick in rough types of all sorts.","Not that tourists didn't blunder into trouble before,<br/>but these last few days have seen a real uptick in<br/>rough types of all sorts.",ダルビス,観光客絡みの面倒事自体は前からあるが、 ここ数日は特に気性の荒い奴が多くてなぁ……,観光客絡みの面倒事自体は前からあるが、<br/>ここ数日は特に気性の荒い奴が多くてなぁ……,,
t2000,2,14,Darvis,"Don't get me started on nighttime, when people have dinner in their cars and just chuck garbage out the windows!","Don't get me started on nighttime, when people<br/>have dinner in their cars and just chuck<br/>garbage out the windows!",ダルビス,特に夜になると……車の中で宴会して、 ゴミを窓から捨てる奴までいやがる。,特に夜になると……車の中で宴会して、<br/>ゴミを窓から捨てる奴までいやがる。,,
t2000,2,15,Darvis,Would it kill those people to spare a thought for those of us who actually have to run these places? Seriously.,Would it kill those people to spare a thought for<br/>those of us who actually have to run these places?<br/>Seriously.,ダルビス,まったく、管理する側の身にもなれってんだ。,まったく、管理する側の身にもなれってんだ。,,
t2000,2,16,Darvis,"This parking lot is public, so tourists staying at places without their own parking and whatnot get directed to park here.","This parking lot is public, so tourists staying at places<br/>without their own parking and whatnot get directed<br/>to park here.",ダルビス,ここの駐車場は共有だからな、宿泊施設などに 駐車場がない旅行者はこっちに案内している。,ここの駐車場は共有だからな、宿泊施設などに<br/>駐車場がない旅行者はこっちに案内している。,,
t2000,2,17,Darvis,"With all of the tax revenue and investments pouring into the city, these sorts of spaces are freely available to everybody, which is nice.","With all of the tax revenue and investments pouring<br/>into the city, these sorts of spaces are freely available<br/>to everybody, which is nice.",ダルビス,ここは投資も税収も潤沢だしな。 こういう共有エリアは皆無料なんだ。,ここは投資も税収も潤沢だしな。<br/>こういう共有エリアは皆無料なんだ。,,
t2000,2,18,Darvis,"Unfortunately, with so many tourists coming here by car, it's only a matter of time before we run out of parking spaces.","Unfortunately, with so many tourists coming here by<br/>car, it's only a matter of time before we run out of<br/>parking spaces.",ダルビス,まあ……それにしても最近は旅行者の車も増えすぎて そろそろスペースの余裕も無くなってね……,まあ……それにしても最近は旅行者の車も増えすぎて<br/>そろそろスペースの余裕も無くなってね……,,
t2000,2,19,Darvis,Welcome to Tharbad! I'll be sure to look after your truck while it's parked here.,Welcome to Tharbad! I'll be sure to look after your<br/>truck while it's parked here.,ダルビス,サルバッドへようこそ。 君らの車は責任を持って預かるよ。,サルバッドへようこそ。<br/>君らの車は責任を持って預かるよ。,,
t2000,2,20,Darvis,"We have a train station, but ever since cars got popular in the Central East, a good number of visitors chose to come by those.","We have a train station, but ever since cars got<br/>popular in the Central East, a good number of visitors<br/>chose to come by those.",ダルビス,駅もあるが、中東方面も導力車が普及してきたしな、 今じゃあ結構な割合の旅行者が車で来るんだ。,駅もあるが、中東方面も導力車が普及してきたしな、<br/>今じゃあ結構な割合の旅行者が車で来るんだ。,,
t2000,2,21,Darvis,"As a result, there are more parking lots around here than even just a couple years ago. But more cars means...more work. *sigh*","As a result, there are more parking lots around here<br/>than even just a couple years ago. But more cars<br/>means...more work. *sigh*",ダルビス,だから駐車場も数年前に拡張したんだが…… 車が増えた分の苦労も多くてね。,だから駐車場も数年前に拡張したんだが……<br/>車が増えた分の苦労も多くてね。,,
t2000,2,22,Darvis,"Oh, well. We coordinate with the local police, so you all can rest assured that your truck is in safe hands here.","Oh, well. We coordinate with the local police, so you<br/>all can rest assured that your truck is in safe<br/>hands here.",ダルビス,まあ、警察とも連携できるようにしてるし、 皆の車はしっかり守るから安心してくれ。,まあ、警察とも連携できるようにしてるし、<br/>皆の車はしっかり守るから安心してくれ。,,
t2000,3,23,Officer Bernier,"Thanks to Edith's police stepping in and helping out, the situation has calmed down a little.","Thanks to Edith's police stepping in and helping<br/>out, the situation has calmed down a little.",バーニヤ巡査,首都警察と共同で処理を行った事で、 昨日の事件の状況は落ち着いてきました。,首都警察と共同で処理を行った事で、<br/>昨日の事件の状況は落ち着いてきました。,,
t2000,3,24,Officer Bernier,"Personally, though, I'm still on edge.","Personally, though, I'm still on edge.",バーニヤ巡査,気が気では無い状況ですね。,気が気では無い状況ですね。,,
t2000,3,25,Officer Bernier,I still plan to take part in the Carnal Cavalcade and will be getting ready for it soon.,I still plan to take part in the Carnal Cavalcade and<br/>will be getting ready for it soon.,バーニヤ巡査,ですので、この後は予定通りフォクシーパレードの 準備に向かおうと思うのですが……,ですので、この後は予定通りフォクシーパレードの<br/>準備に向かおうと思うのですが……,,
t2000,3,26,Officer Bernier,"But...I can't say I'm quite as excited as I might be, having to provide security from inside the parade.","But...I can't say I'm quite as excited as I might be,<br/>having to provide security from inside the parade.",バーニヤ巡査,パレードの内側からの警備も 気が抜けない状況になってしまいましたね。,パレードの内側からの警備も<br/>気が抜けない状況になってしまいましたね。,,
t2000,3,27,Officer Bernier,"With the help of the Edith police, it seems like we've managed to get things under control after last night's events.","With the help of the Edith police, it seems like we've<br/>managed to get things under control after last<br/>night's events.",バーニヤ巡査,昨晩の事件は、首都警察と共同で 順調に処理されているようですが……,昨晩の事件は、首都警察と共同で<br/>順調に処理されているようですが……,,
t2000,3,28,Officer Bernier,"That doesn't mean the work of we officers of the peace is over, though.","That doesn't mean the work of we officers of the<br/>peace is over, though.",バーニヤ巡査,ともあれ私達巡査は、引き続き街の 警備に当たる他ありません。,ともあれ私達巡査は、引き続き街の<br/>警備に当たる他ありません。,,
t2000,3,29,Officer Bernier,"Even with that incident behind us, the film festival could still attract trouble.","Even with that incident behind us, the film festival<br/>could still attract trouble.",バーニヤ巡査,昨晩にできる限りの対処はしましたが、 映画祭でトラブルが起きる可能性はありますので。,昨晩にできる限りの対処はしましたが、<br/>映画祭でトラブルが起きる可能性はありますので。,,
t2000,3,30,Officer Bernier,I had to confiscate literally every piece of unauthorized merchandise that specialty shop had out on display.,I had to confiscate literally every piece of<br/>unauthorized merchandise that specialty shop had out<br/>on display.,バーニヤ巡査,セレクトショップに陳列されていた 未認可の商品は一通り回収しました……,セレクトショップに陳列されていた<br/>未認可の商品は一通り回収しました……,,
t2000,3,31,Officer Bernier,The staff were very apologetic about the whole thing. It seems that they weren't informed about what it was they were handling.,The staff were very apologetic about the whole thing.<br/>It seems that they weren't informed about what it was<br/>they were handling.,バーニヤ巡査,やはりお店の関係者も詳しい事は知らされていなかった 模様で、酷く悔やんでいました。,やはりお店の関係者も詳しい事は知らされていなかった<br/>模様で、酷く悔やんでいました。,,
t2000,3,32,Officer Bernier,"Apparently the vendor who originally sold it was going around to each store, taking advantage of the film festival campaign.","Apparently the vendor who originally sold it was<br/>going around to each store, taking advantage of the<br/>film festival campaign.",バーニヤ巡査,どうやら、映画祭のキャンペーンに乗じて 各所に売り込まれていたようで……,どうやら、映画祭のキャンペーンに乗じて<br/>各所に売り込まれていたようで……,,
t2000,3,33,Officer Bernier,"The nerve of them, tricking innocent stores into circulating such dangerous goods! Justice must be met.","The nerve of them, tricking innocent stores into<br/>circulating such dangerous goods! Justice must<br/>be met.",バーニヤ巡査,一般のお店を巻き込んで、危険なものを 流通させるなんて……許せません。,一般のお店を巻き込んで、危険なものを<br/>流通させるなんて……許せません。,,
t2000,3,34,Officer Bernier,"I might still be performing security while out there, but that doesn't mean I won't be giving it my all to dance as best as I can.","I might still be performing security while out there,<br/>but that doesn't mean I won't be giving it my all to<br/>dance as best as I can.",バーニヤ巡査,警備の為とはいえ、ゴッチ監督のパレードで みっともない真似をする訳にはいかないわ。,警備の為とはいえ、ゴッチ監督のパレードで<br/>みっともない真似をする訳にはいかないわ。,,
t2000,3,35,Officer Bernier,"After all, this is Mr. Gotti's parade we're talking about. I can't go out there making a fool of myself in front of someone like him!","After all, this is Mr. Gotti's parade we're<br/>talking about. I can't go out there making a fool of<br/>myself in front of someone like him!",バーニヤ巡査,少しでも完成度を高められるように 私も全力を尽くしましょう。,少しでも完成度を高められるように<br/>私も全力を尽くしましょう。,,
t2000,3,36,Officer Bernier,"I didn't imagine Police HQ would get so involved in something like this, but here we are.","I didn't imagine Police HQ would get so involved in<br/>something like this, but here we are.",バーニヤ巡査,ふぅ、まさか警察本部にまで 手回しされるとは思いませんでした。,ふぅ、まさか警察本部にまで<br/>手回しされるとは思いませんでした。,,
t2000,3,37,Officer Bernier,"But still! They're letting me take part in the parade, which is wonderful! It's such an honor.","But still! They're letting me take part in the parade,<br/>which is wonderful! It's such an honor.",バーニヤ巡査,でも、映画祭のパレードに参加させて 貰えるなんて光栄な事だもの。,でも、映画祭のパレードに参加させて<br/>貰えるなんて光栄な事だもの。,,
t2000,3,38,Officer Bernier,"It's a lot to do on top of my security duties, but you can be sure I'll take both jobs seriously.","It's a lot to do on top of my security duties, but you<br/>can be sure I'll take both jobs seriously.",バーニヤ巡査,警備の任務と合わせて、 誠心誠意取り組ませてもらいますね。,警備の任務と合わせて、<br/>誠心誠意取り組ませてもらいますね。,,
t2000,3,39,Officer Bernier,"It's a huge honor, being invited to perform in the Carnal Cavalcade. I'm so flattered you would ever think to ask me.","It's a huge honor, being invited to perform in the<br/>Carnal Cavalcade. I'm so flattered you would ever<br/>think to ask me.",バーニヤ巡査,フォクシーパレードの出演に 誘ってもらえるだなんて光栄でした。,フォクシーパレードの出演に<br/>誘ってもらえるだなんて光栄でした。,,
t2000,3,40,Officer Bernier,"But unfortunately, I can't just take the day off from my duties with the festival to go dancing. I'm really sorry.","But unfortunately, I can't just take the day off from<br/>my duties with the festival to go dancing. I'm<br/>really sorry.",バーニヤ巡査,ですが、明日は映画祭の警備がありますから…… 本当にごめんなさいね。,ですが、明日は映画祭の警備がありますから……<br/>本当にごめんなさいね。,,
t2000,3,41,Officer Bernier,"I always thought that Officer Kelvin didn't take his job as seriously as he needed to, but this time he's gone too far.","I always thought that Officer Kelvin didn't take his<br/>job as seriously as he needed to, but this time he's<br/>gone too far.",バーニヤ巡査,ケルビン巡査……彼の事は前から 不真面目だとは思っていたのですが……,ケルビン巡査……彼の事は前から<br/>不真面目だとは思っていたのですが……,,
t2000,3,42,Officer Bernier,He outright abandoned his post! Can you believe it? I definitely need to have a word with the precinct about it later.,He outright abandoned his post! Can you believe it?<br/>I definitely need to have a word with the precinct<br/>about it later.,バーニヤ巡査,それでも流石に持ち場を放棄するなんて初めてです。 流石に上司に言った方が良さそうですね。,それでも流石に持ち場を放棄するなんて初めてです。<br/>流石に上司に言った方が良さそうですね。,,
t2000,3,43,Officer Bernier,"I cut him some slack before, knowing he was new and needed to get used to the job, but I can't look past dereliction of duty.","I cut him some slack before, knowing he was new and<br/>needed to get used to the job, but I can't look past<br/>dereliction of duty.",バーニヤ巡査,今までは着任したてで不慣れだろうし、 大目に見ていましたが、流石に……,今までは着任したてで不慣れだろうし、<br/>大目に見ていましたが、流石に……,,
t2000,3,44,Officer Bernier,"Tharbad's my home, so my work here feels fairly personal sometimes.","Tharbad's my home, so my work here feels fairly<br/>personal sometimes.",バーニヤ巡査,私などにとっては、サルバッドは 地元でもありますからね。,私などにとっては、サルバッドは<br/>地元でもありますからね。,,
t2000,3,45,Officer Bernier,It's all the more reason I'm trying extra hard to carry out my duties while such an enormous event is going on.,It's all the more reason I'm trying extra hard to carry<br/>out my duties while such an enormous event is<br/>going on.,バーニヤ巡査,だからこそ、この一大イベントが終わるまで 責任を持って任務に励みたいですが……,だからこそ、この一大イベントが終わるまで<br/>責任を持って任務に励みたいですが……,,
t2000,3,46,Officer Bernier,"Unfortunately, not all of my colleagues in the force are quite as...diligent, which makes work that much harder for me.","Unfortunately, not all of my colleagues in the force<br/>are quite as...diligent, which makes work that much<br/>harder for me.",バーニヤ巡査,同僚に責任感の無い人もいるもので、 正直困ったものです。,同僚に責任感の無い人もいるもので、<br/>正直困ったものです。,,
t2000,3,47,Officer Bernier,"If everybody just did their jobs, I probably wouldn't have so much on my plate. Too much to ask for, I suppose...","If everybody just did their jobs, I probably wouldn't<br/>have so much on my plate. Too much to ask for,<br/>I suppose...",バーニヤ巡査,せめて全員がちゃんと仕事をしていれば、 負担も多少は減ったかもしれないのに……,せめて全員がちゃんと仕事をしていれば、<br/>負担も多少は減ったかもしれないのに……,,
t2000,3,48,Officer Bernier,Those sorts of stalls are always a thorn in our side. They're so slippery that it's difficult for us to really crack down on them.,Those sorts of stalls are always a thorn in our side.<br/>They're so slippery that it's difficult for us to really<br/>crack down on them.,バーニヤ巡査,あの手の屋台は厄介でしてね…… 徹底的に取り締まる事は難しいんですよ。,あの手の屋台は厄介でしてね……<br/>徹底的に取り締まる事は難しいんですよ。,,
t2000,3,49,Officer Bernier,"When someone files a criminal complaint, that's when we can really lay down the law on them, which is something, at least.","When someone files a criminal complaint, that's<br/>when we can really lay down the law on them, which<br/>is something, at least.",バーニヤ巡査,ですが、被害届があれば 少なからず手を打つ事は出来ます。,ですが、被害届があれば<br/>少なからず手を打つ事は出来ます。,,
t2000,3,50,Officer Bernier,"It'll have to wait until after the festival, but you can be sure I'll be recommending he's at least warned, if not outright removed.","It'll have to wait until after the festival, but you can be<br/>sure I'll be recommending he's at least warned, if not<br/>outright removed.",バーニヤ巡査,映画祭が終わった頃になりますが…… 厳重注意か屋台撤去の勧告をしてみましょう。,映画祭が終わった頃になりますが……<br/>厳重注意か屋台撤去の勧告をしてみましょう。,,
t2000,3,51,Officer Bernier,Tharbad's police force has never had to deal with an event of this scale before.,Tharbad's police force has never had to deal with an<br/>event of this scale before.,バーニヤ巡査,サルバッド警察としても、この規模の イベント対応は初めてです。,サルバッド警察としても、この規模の<br/>イベント対応は初めてです。,,
t2000,3,52,Officer Bernier,"Everyone's on edge as a result. I wish my fellow officers could ease up a little, but I do understand.","Everyone's on edge as a result. I wish my fellow<br/>officers could ease up a little, but I do understand.",バーニヤ巡査,皆もいくらか緊張していて…… もう少し余裕を持てたら良いのですが。,皆もいくらか緊張していて……<br/>もう少し余裕を持てたら良いのですが。,,
t2000,3,53,Officer Bernier,"We have help from other precincts, but at the end of the day, it's on us local police to do our best to keep this city safe.","We have help from other precincts, but at the end of<br/>the day, it's on us local police to do our best to keep<br/>this city safe.",バーニヤ巡査,他所からも応援の人員も呼んでいますが、 やはり地元警察が頑張るべきところですしね。,他所からも応援の人員も呼んでいますが、<br/>やはり地元警察が頑張るべきところですしね。,,
t2000,4,54,Ihsan,A little sleep is all I needed to shake off all that agitation I was feeling yesterday. I feel like a new man again!,A little sleep is all I needed to shake off all that<br/>agitation I was feeling yesterday. I feel like a<br/>new man again!,イフサーン,フン、ひと眠りしたら昨日までの昂りも 幾分抜けて爽やかなものだ！,フン、ひと眠りしたら昨日までの昂りも<br/>幾分抜けて爽やかなものだ！,,
t2000,4,55,Ihsan,"I'm not sweating it at this point. It's not like my old man's caught wind of what happened, anyway.","I'm not sweating it at this point. It's not like my old<br/>man's caught wind of what happened, anyway.",イフサーン,父上にもバレていないしな、 もう心配する事もなかろう。,父上にもバレていないしな、<br/>もう心配する事もなかろう。,,
t2000,4,56,Ihsan,Which means I can go out there and enjoy the film festival without anything weighing me down!,Which means I can go out there and enjoy the film<br/>festival without anything weighing me down!,イフサーン,とにかくだ、これで心置きなく映画祭を 楽しめるというもの！,とにかくだ、これで心置きなく映画祭を<br/>楽しめるというもの！,,
t2000,4,57,Ihsan,Enough chitchat. Time to see what this city is like in full party mode. I'm not missing out on the action!,Enough chitchat. Time to see what this city is like in<br/>full party mode. I'm not missing out on the action!,イフサーン,さあ、今一度この街の新たな祭りの在り方を この目に焼き付けるとしようではないか！,さあ、今一度この街の新たな祭りの在り方を<br/>この目に焼き付けるとしようではないか！,,
t2000,4,58,Ihsan,"Come on, Hardy! Lay off, already! I know what I did wrong!","Come on, Hardy! Lay off, already! I know what I<br/>did wrong!",イフサーン,し、しつこいぞハーディよ。 オレとて反省しているつもりだ！,し、しつこいぞハーディよ。<br/>オレとて反省しているつもりだ！,,
t2000,4,59,Ihsan,"You're getting bent out of shape over nothing, seriously!","You're getting bent out of shape over<br/>nothing, seriously!",イフサーン,今回ばかりは躍起になり過ぎたと 言っているだろう！？,今回ばかりは躍起になり過ぎたと<br/>言っているだろう！？,,
t2000,4,60,Ihsan,"I mean... Okay, I appreciate you covering for me while I was all worked up earlier.","I mean... Okay, I appreciate you covering for me<br/>while I was all worked up earlier.",イフサーン,まあ……オレが昂っていた間も 庇ってくれた事は礼を言うがな。,まあ……オレが昂っていた間も<br/>庇ってくれた事は礼を言うがな。,,
t2000,4,61,Ihsan,"Hahaha, see that, Hardy? This ride's exactly the kind of thing a guy like me needs!","Hahaha, see that, Hardy? This ride's exactly the kind<br/>of thing a guy like me needs!",イフサーン,フハハハハ、見たかハーディよ！ やはりオレにこの車は相応の代物であったな！,フハハハハ、見たかハーディよ！<br/>やはりオレにこの車は相応の代物であったな！,,
t2000,4,62,Ihsan,This thing's built for driving through sand dunes. You were worrying about nothing at all!,This thing's built for driving through sand dunes.<br/>You were worrying about nothing at all!,イフサーン,砂丘を駆け抜けるのが危ないというのも、 杞憂と言うものだっただろう！,砂丘を駆け抜けるのが危ないというのも、<br/>杞憂と言うものだっただろう！,,
t2000,4,63,Ihsan,"Sure, I might've kicked up a bit of sand, but that's part of the fun! I like seeing it in the air, it's like stardust blowing around.","Sure, I might've kicked up a bit of sand, but that's<br/>part of the fun! I like seeing it in the air, it's like<br/>stardust blowing around.",イフサーン,砂は被ってしまったが、これもまた一興であろう！ オレには舞う砂も最早、星屑のように見えるわ！,砂は被ってしまったが、これもまた一興であろう！<br/>オレには舞う砂も最早、星屑のように見えるわ！,,
t2000,4,64,Ihsan,"Now that I'm all hyped up, time to hit up those actresses and see if I can't conquer THOSE dunes. It's gonna be great!","Now that I'm all hyped up, time to hit up those<br/>actresses and see if I can't conquer THOSE dunes.<br/>It's gonna be great!",イフサーン,よし、改めて昂って来た事だ、 そろそろ女優たちでも誑かしに行くとするか！,よし、改めて昂って来た事だ、<br/>そろそろ女優たちでも誑かしに行くとするか！,,
t2000,4,65,Ihsan,Why's my dad trying to keep me stuck inside the city? It's such a waste of a perfectly good car!,Why's my dad trying to keep me stuck inside the city?<br/>It's such a waste of a perfectly good car!,イフサーン,父上は何故オレを街に縛り付けるような事を…… こんな車もあるのに勿体無いではないか。,父上は何故オレを街に縛り付けるような事を……<br/>こんな車もあるのに勿体無いではないか。,,
t2000,4,66,Ihsan,"Oh, well. At least there's the film festival. You don't get stuff like that around here every day. Might as well enjoy it while I can.","Oh, well. At least there's the film festival. You don't<br/>get stuff like that around here every day. Might as<br/>well enjoy it while I can.",イフサーン,まあ良い、映画祭はせいぜい堪能しよう。 せっかくの機会だ、楽しませてもらう。,まあ良い、映画祭はせいぜい堪能しよう。<br/>せっかくの機会だ、楽しませてもらう。,,
t2000,4,67,Ihsan,"This orbal hookah's good stuff. I guess for now, I'll just have to content myself with enjoying what's local. Could be worse, I guess.","This orbal hookah's good stuff. I guess for now, I'll<br/>just have to content myself with enjoying what's local.<br/>Could be worse, I guess.",イフサーン,この導力シーシャというものも悪くないし、 今はせいぜい、目の前の事を楽しむか。,この導力シーシャというものも悪くないし、<br/>今はせいぜい、目の前の事を楽しむか。,,
t2000,4,68,Ihsan,"I guess the film festival being so close has got me feeling fired up, because I could go for some excitement right about now!","I guess the film festival being so close has got me<br/>feeling fired up, because I could go for some<br/>excitement right about now!",イフサーン,しかし、映画祭が近づいてきたからか どうにも昂ってきたな、何か余興が欲しいぞ！,しかし、映画祭が近づいてきたからか<br/>どうにも昂ってきたな、何か余興が欲しいぞ！,,
t2000,4,69,Ihsan,And there's nothing more exciting than cruising around the dunes!,And there's nothing more exciting than cruising<br/>around the dunes!,イフサーン,よし、ならばやはり砂丘を 駆け抜けるのが良かろう！,よし、ならばやはり砂丘を<br/>駆け抜けるのが良かろう！,,
t2000,4,70,Ihsan,"Get that crusty old butler in the passenger seat, and I just know we'll have a damn good time!","Get that crusty old butler in the passenger seat, and I<br/>just know we'll have a damn good time!",イフサーン,そのような刺激があれば、枯れた男と二人でも そこそこ楽しめようぞ！,そのような刺激があれば、枯れた男と二人でも<br/>そこそこ楽しめようぞ！,,
t2000,4,71,Ihsan,"If my dad's so keen on keeping me in town, then why'd he gift me such a sweet car, huh?","If my dad's so keen on keeping me in town, then<br/>why'd he gift me such a sweet car, huh?",イフサーン,父上はオレに街を出るなというなら、 何故この車をプレゼントしたのだ？,父上はオレに街を出るなというなら、<br/>何故この車をプレゼントしたのだ？,,
t2000,4,72,Ihsan,"With a ride this nice, it's just begging to be customized to Gehenna 'n' back and then taken out to satisfy the need for speed!","With a ride this nice, it's just begging to be<br/>customized to Gehenna 'n' back and then taken out<br/>to satisfy the need for speed!",イフサーン,こんなものを貰えば、カスタムを重ねて 遠くに駆け出したくなるのは当然ではないか！,こんなものを貰えば、カスタムを重ねて<br/>遠くに駆け出したくなるのは当然ではないか！,,
t2000,5,73,Ihsan,"Give it a rest, Hardy. I'm done being cooped up. I wanna see what else is out there! I NEED to!","Give it a rest, Hardy. I'm done being cooped up.<br/>I wanna see what else is out there! I NEED to!",イフサーン,ハーディよ、オレはいい加減に 広い世界を駆けたいのだ！,ハーディよ、オレはいい加減に<br/>広い世界を駆けたいのだ！,,
t2000,5,74,Ihsan,I can't stay stuck in Tharbad forever. You want this car Dad gave me to rust?,I can't stay stuck in Tharbad forever. You want this<br/>car Dad gave me to rust?,イフサーン,いつまでもこの街に籠っていては、 父上のくれた車も宝の持ち腐れではないか！,いつまでもこの街に籠っていては、<br/>父上のくれた車も宝の持ち腐れではないか！,,
t2000,5,75,Van,"(Damn. Whoever this guy's dad is must have cash to burn. That's a fancy, high-end urban sports car, and that's only the start of it.)","(Damn. Whoever this guy's dad is must have cash<br/>to burn. That's a fancy, high-end urban sports car,<br/>and that's only the start of it.)",ヴァン,（おいおい……あのスポーツカー、見てくれは   都市部向けの洒落た高級モデルだが……）,（おいおい……あのスポーツカー、見てくれは<br/>  都市部向けの洒落た高級モデルだが……）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t2000,5,76,Van,"(The suspension underneath that beast is Land Carrier class, and the intake's been modded to handle frickin' sandstorms!)","(The suspension underneath that beast is Land Carrier<br/>class, and the intake's been modded to handle<br/>frickin' sandstorms!)",ヴァン,（足回りがＬＣ（ランドキャリア）並みに強化されて、   吸気部も砂塵対策が施されてやがる！）,（足回りがＬＣ（ランドキャリア）並みに強化されて、<br/>  吸気部も砂塵対策が施されてやがる！）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t2000,5,77,Van,(Those aren't exactly off-the-shelf upgrades. Can only imagine how much mira's been stuffed into this thing to trick it out like this.),(Those aren't exactly off-the-shelf upgrades. Can only<br/>imagine how much mira's been stuffed into this thing<br/>to trick it out like this.),ヴァン,（特注パーツ無しじゃ出来ねぇカスタムだ……   一体何十万ミラつぎ込んでやがるんだ……？）,（特注パーツ無しじゃ出来ねぇカスタムだ……<br/>  一体何十万ミラつぎ込んでやがるんだ……？）,,"<img class=""itp-kuro"" src=""itp/11/avfc0000_out.webp""/>"
t2000,5,78,Butler Hardy,"Young master, I am afraid that is out of the question.","Young master, I am afraid that is out of the question.",執事ハーディ,お坊ちゃま……それは無理でございまする。,お坊ちゃま……それは無理でございまする。,,
