gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,d0000,1,11,,,,マフィア,前金１０万、成功報酬３０万の筈だが？,"<audio id=""v84_00002""><source src=""talk/11/v84_00002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v84_00002').play()"">前金１０万、成功報酬３０万の筈だが？</a>",,,
11,d0000,1,12,,,,半グレ,こーいうのは時価でしょ、時価。,"<audio id=""v80_00001""><source src=""talk/11/v80_00001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v80_00001').play()"">こーいうのは時価でしょ、時価。</a>",,,
11,d0000,1,13,,,,半グレ,よっぽど大切なモノみたいだしぃ～、 ボクたちの努力にも色付けて頂戴よぉ？,"<audio id=""v80_00002""><source src=""talk/11/v80_00002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v80_00002').play()"">よっぽど大切なモノみたいだしぃ～、<br/>ボクたちの努力にも色付けて頂戴よぉ？</a>",,,
11,d0000,1,14,,,,半グレ,アンタらの噂は色々聞いてるぜ。,"<audio id=""v81_00001""><source src=""talk/11/v81_00001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v81_00001').play()"">アンタらの噂は色々聞いてるぜ。</a>",,,
11,d0000,1,15,,,,半グレ,今後</B>も協力できるかもしれねぇし、 お近づきの印ってことでどうだよ？,"<audio id=""v81_00002""><source src=""talk/11/v81_00002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v81_00002').play()"">今後</B>も協力できるかもしれねぇし、<br/>お近づきの印ってことでどうだよ？</a>",,,
11,d0000,1,16,,,,マフィア,フフ、なるほどな。,"<audio id=""v83_00003""><source src=""talk/11/v83_00003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v83_00003').play()"">フフ、なるほどな。</a>",,,
11,d0000,1,17,,,,マフィア,だったら── もっと良いものをくれてやろうか？,"<audio id=""v84_00003""><source src=""talk/11/v84_00003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v84_00003').play()"">だったら──<br/>もっと良いものをくれてやろうか？</a>",,,
11,d0000,1,18,,,,半グレ,てめぇら……！,"<audio id=""v79_00003""><source src=""talk/11/v79_00003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v79_00003').play()"">てめぇら……！</a>",,,
11,d0000,1,19,,,,半グレ,や、やるってのかぁ～っ！？,"<audio id=""v80_00003""><source src=""talk/11/v80_00003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v80_00003').play()"">や、やるってのかぁ～っ！？</a>",,,
11,d0000,1,20,,,,半グレ,ぐっ……！？,"<audio id=""v79_00004""><source src=""talk/11/v79_00004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v79_00004').play()"">ぐっ……！？</a>",,,
11,d0000,1,21,,,,半グレ,上等だコラアアア！！,"<audio id=""v81_00003""><source src=""talk/11/v81_00003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v81_00003').play()"">上等だコラアアア！！</a>",,,
11,d0000,1,22,,,,半グレ,ひ、ひいいいっ！？,"<audio id=""v80_00004""><source src=""talk/11/v80_00004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v80_00004').play()"">ひ、ひいいいっ！？</a>",,,
11,d0000,1,23,,,,半グレ,て、てめえら……,"<audio id=""v79_00005""><source src=""talk/11/v79_00005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v79_00005').play()"">て、てめえら……</a>",,,
11,d0000,1,24,,,,マフィア,フン、半グレ風情が。,"<audio id=""v83_00004""><source src=""talk/11/v83_00004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v83_00004').play()"">フン、半グレ風情が。</a>",,,
11,d0000,1,25,,,,マフィア,たかりは相手を見てするがいい。,"<audio id=""v84_00004""><source src=""talk/11/v84_00004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v84_00004').play()"">たかりは相手を見てするがいい。</a>",,,
11,d0000,1,26,,,,半グレ,なっ……ポリか！？,"<audio id=""v81_00004""><source src=""talk/11/v81_00004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v81_00004').play()"">なっ……ポリか！？</a>",,,
11,d0000,1,27,,,,半グレ,まさか──巡回かよぉっ！？,"<audio id=""v80_00005""><source src=""talk/11/v80_00005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v80_00005').play()"">まさか──巡回かよぉっ！？</a>",,,
11,d0000,1,28,,,,マフィア,チッ…… お前たち、嗅ぎつけられたな？,"<audio id=""v83_00005""><source src=""talk/11/v83_00005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v83_00005').play()"">チッ……<br/>お前たち、嗅ぎつけられたな？</a>",,,
11,d0000,1,29,,,,マフィア,まあいい、とっとと──,"<audio id=""v84_00005""><source src=""talk/11/v84_00005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v84_00005').play()"">まあいい、とっとと──</a>",,,
11,d0000,1,30,,,,マフィア,いつの間に……,"<audio id=""v83_00006""><source src=""talk/11/v83_00006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v83_00006').play()"">いつの間に……</a>",,,
11,d0000,1,31,,,,半グレ,ど、どこに消えやがった！？,"<audio id=""v79_00006""><source src=""talk/11/v79_00006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v79_00006').play()"">ど、どこに消えやがった！？</a>",,,
11,d0000,1,32,,,,警官の声,お前たち、何をしている！？,"<audio id=""v86_00000""><source src=""talk/11/v86_00000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v86_00000').play()"">お前たち、何をしている！？</a>",,,
11,d0000,1,33,,,,マフィア,チッ……,"<audio id=""v83_00007""><source src=""talk/11/v83_00007.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v83_00007').play()"">チッ……</a>",,,
11,d0000,1,34,,,,マフィア,仕方ない、一旦離脱する。,"<audio id=""v84_00006""><source src=""talk/11/v84_00006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v84_00006').play()"">仕方ない、一旦離脱する。</a>",,,
11,d0000,1,35,,,,半グレ,クソッ、俺らもズラかるぞ！！,"<audio id=""v81_00005""><source src=""talk/11/v81_00005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v81_00005').play()"">クソッ、俺らもズラかるぞ！！</a>",,,
11,d0000,1,36,,,,半グレ,な、なんだってんだよぉお～！？,"<audio id=""v80_00006""><source src=""talk/11/v80_00006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v80_00006').play()"">な、なんだってんだよぉお～！？</a>",,,
11,d0000,1,37,,,,警官,不審集団を発見！,"<audio id=""v87_00000""><source src=""talk/11/v87_00000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v87_00000').play()"">不審集団を発見！</a>",,,
11,d0000,1,38,,,,警官,通報の半グレどもだ、捕まえろ！,"<audio id=""v86_00001""><source src=""talk/11/v86_00001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v86_00001').play()"">通報の半グレどもだ、捕まえろ！</a>",,,
11,d0000,1,39,,,,下卑た声,クク……ボンクラの 首都警察にしちゃ上出来だぜ。,"<audio id=""v55_00000""><source src=""talk/11/v55_00000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v55_00000').play()"">クク……ボンクラの<br/>首都警察にしちゃ上出来だぜ。</a>",,,
11,d0000,1,40,,,,下卑た男,《Ａ》が捜してるっつうブツ、 ミラの匂いがプンプンしやがるぜ。,"<audio id=""v55_00001""><source src=""talk/11/v55_00001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v55_00001').play()"">《Ａ》が捜してるっつうブツ、<br/>ミラの匂いがプンプンしやがるぜ。</a>",,,
11,d0000,1,41,,,,下卑た男,黒芒街──いや、 あっちのヤサで調べてみるか。,"<audio id=""v55_00002""><source src=""talk/11/v55_00002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v55_00002').play()"">黒芒街──いや、<br/>あっちのヤサで調べてみるか。</a>",,,
