gameId,fname,scene,row,engChrName,engSearchText,engHtmlText,jpnChrName,jpnSearchText,jpnHtmlText,opName,pcIconHtml,evoIconHtml
11,m7600,1,20,,,,アニエス,それが貴方の“選択”だと言うなら 私たちも“選択”してここへ来ました！,"<audio id=""v01_60142""><source src=""talk/11/v01_60142.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60142').play()"">それが貴方の“選択”だと言うなら<br/>私たちも“選択”してここへ来ました！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,21,,,,ヴァン,俺は警察でも遊撃士でもない。 あくまで自分の流儀を貫くだけだ。,"<audio id=""v00_10091_rk""><source src=""talk/11/v00_10091_rk.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_10091_rk').play()"">俺は警察でも遊撃士でもない。<br/>あくまで自分の流儀を貫くだけだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m7600,1,22,,,,ヴァン,黒でも白でも、灰色ですらない、 黎（あおぐろ）い狭間の領域で。,"<audio id=""v00_10092_rk""><source src=""talk/11/v00_10092_rk.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_10092_rk').play()"">黒でも白でも、灰色ですらない、<br/>黎（あおぐろ）い狭間の領域で。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m7600,1,23,,,,アニエス,でも、そんな貴方を支えて 寄り添うことは出来ると思うんです。,"<audio id=""v01_10073_rk""><source src=""talk/11/v01_10073_rk.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_10073_rk').play()"">でも、そんな貴方を支えて<br/>寄り添うことは出来ると思うんです。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,24,,,,アニエス,まだまだ半人前ですけど あくまで私ならではの“色”で。,"<audio id=""v01_10074_rk""><source src=""talk/11/v01_10074_rk.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_10074_rk').play()"">まだまだ半人前ですけど<br/>あくまで私ならではの“色”で。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,25,,,,アニエス,黒でもない、白でもない！ ましてや灰色ですらない──,"<audio id=""v01_60143""><source src=""talk/11/v01_60143.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60143').play()"">黒でもない、白でもない！<br/>ましてや灰色ですらない──</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,26,,,,アニエス,夜明け前の優しい暗がりみたいに 寄り添ってくれる貴方だけの色が──,"<audio id=""v01_60144""><source src=""talk/11/v01_60144.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60144').play()"">夜明け前の優しい暗がりみたいに<br/>寄り添ってくれる貴方だけの色が──</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,27,,,,アニエス,どうしようもなく愛おしくて 何があっても失いたくはないから！！,"<audio id=""v01_60145""><source src=""talk/11/v01_60145.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60145').play()"">どうしようもなく愛おしくて<br/>何があっても失いたくはないから！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,28,,,,？？？,………！…………,………！…………,,,
11,m7600,1,29,,,,アーロン,ハッ、てめえが居なくなろうが 俺はどうだっていいけどな。,"<audio id=""v03_60101""><source src=""talk/11/v03_60101.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60101').play()"">ハッ、てめえが居なくなろうが<br/>俺はどうだっていいけどな。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m7600,1,30,,,,アーロン,ただ貸し逃げは許さねえってだけだ。,"<audio id=""v03_60102""><source src=""talk/11/v03_60102.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60102').play()"">ただ貸し逃げは許さねえってだけだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m7600,1,31,,,,フェリ,そうですっ……！ クルガの戦士としてもあり得ません！,"<audio id=""v02_60096""><source src=""talk/11/v02_60096.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60096').play()"">そうですっ……！<br/>クルガの戦士としてもあり得ません！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m7600,1,32,,,,カトル,僕も同じかな……大体ヴァンさん、 いちいち矛盾してない？,"<audio id=""v05_60088""><source src=""talk/11/v05_60088.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60088').play()"">僕も同じかな……大体ヴァンさん、<br/>いちいち矛盾してない？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,m7600,1,33,,,,カトル,仮に僕たちが貴方と同じ立場だったら 絶対に</B>放っておかないよねぇ？,"<audio id=""v05_60089""><source src=""talk/11/v05_60089.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60089').play()"">仮に僕たちが貴方と同じ立場だったら<br/>絶対に</B>放っておかないよねぇ？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,m7600,1,34,,,,？？？,………っ………………,"<audio id=""v00_60203""><source src=""talk/11/v00_60203.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60203').play()"">………っ………………</a>",,,
11,m7600,1,35,,,,リゼット,ふふ……そうですね。 それだけは容易に想像が付きます。,"<audio id=""v04_60097""><source src=""talk/11/v04_60097.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60097').play()"">ふふ……そうですね。<br/>それだけは容易に想像が付きます。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,m7600,1,36,,,,リゼット,どれほどの困難があったとしても 疑問の入る余地すらなく。,"<audio id=""v04_60098""><source src=""talk/11/v04_60098.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60098').play()"">どれほどの困難があったとしても<br/>疑問の入る余地すらなく。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,m7600,1,37,,,,ジュディス,あー、確かにそうでしょうね。 な～にが白黒付けないんだか。,"<audio id=""v06_60087""><source src=""talk/11/v06_60087.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60087').play()"">あー、確かにそうでしょうね。<br/>な～にが白黒付けないんだか。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,m7600,1,38,,,,ジュディス,苦み走ったクールキャラは まだちょっと早いんじゃないの～？,"<audio id=""v06_60088""><source src=""talk/11/v06_60088.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60088').play()"">苦み走ったクールキャラは<br/>まだちょっと早いんじゃないの～？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,m7600,1,39,,,,？？？,…………お前……ら………………,"<audio id=""v00_60204""><source src=""talk/11/v00_60204.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60204').play()"">…………お前……ら………………</a>",,,
11,m7600,1,40,,,,ベルガルド,これがおぬしがこの世で為した 縁にして絆、そして業（カルマ）であろう。,"<audio id=""v07_60087""><source src=""talk/11/v07_60087.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60087').play()"">これがおぬしがこの世で為した<br/>縁にして絆、そして業（カルマ）であろう。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>",
11,m7600,1,41,,,,ベルガルド,ゆめ逃れられるなどと思わぬことだ。,"<audio id=""v07_60088""><source src=""talk/11/v07_60088.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60088').play()"">ゆめ逃れられるなどと思わぬことだ。</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>",
11,m7600,1,42,,,,？？？,………………師父（せんせい）………………,"<audio id=""v00_60205""><source src=""talk/11/v00_60205.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60205').play()"">………………師父（せんせい）………………</a>",,,
11,m7600,1,43,,,,アニエス,！　ヴァンさん……！？,"<audio id=""v01_60146""><source src=""talk/11/v01_60146.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60146').play()"">！　ヴァンさん……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,44,,,,？？？,　………クソが……………… …………早すぎるだろ…………,"<audio id=""v00_60206""><source src=""talk/11/v00_60206.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60206').play()"">　………クソが………………<br/>…………早すぎるだろ…………</a>",,,
11,m7600,1,45,,,,？？？,　　いいから逃げろ……… ………このままじゃ…………！,"<audio id=""v00_60207""><source src=""talk/11/v00_60207.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v00_60207').play()"">　　いいから逃げろ………<br/>………このままじゃ…………！</a>",,,
11,m7600,1,46,,,,,───我ヲ目覚メサセタルハ汝等カ───,"<audio id=""v39_60000""><source src=""talk/11/v39_60000.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60000').play()"">───我ヲ目覚メサセタルハ汝等カ───</a>",,,
11,m7600,1,47,,,,フェリ,頭に……響いて………,"<audio id=""v02_60097""><source src=""talk/11/v02_60097.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60097').play()"">頭に……響いて………</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m7600,1,48,,,,ジュディス,なによこれ……何なの……！？,"<audio id=""v06_60089""><source src=""talk/11/v06_60089.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60089').play()"">なによこれ……何なの……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,m7600,1,49,,,,,　 ───我ハコノ可能世界ニオイテ─── ───《漂泊ノ魔王》ト呼称サレシモノ───,"<audio id=""v39_60001""><source src=""talk/11/v39_60001.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60001').play()"">　 ───我ハコノ可能世界ニオイテ───<br/>───《漂泊ノ魔王》ト呼称サレシモノ───</a>",,,
11,m7600,1,50,,,,,　　　　 ───《魔核（であぼりくこあ）》ヲ通ジテ─── ───ゔぁん・あーくらいどト繋ガッテイル───,"<audio id=""v39_60002""><source src=""talk/11/v39_60002.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60002').play()"">　　　　 ───《魔核（であぼりくこあ）》ヲ通ジテ───<br/>───ゔぁん・あーくらいどト繋ガッテイル───</a>",,,
11,m7600,1,51,,,,リゼット,ヴァン様と一体化した “魔王”そのものの人格……！？,"<audio id=""v04_60099""><source src=""talk/11/v04_60099.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60099').play()"">ヴァン様と一体化した<br/>“魔王”そのものの人格……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,m7600,1,52,,,,カトル,ど、どうしていきなり……！？,"<audio id=""v05_60090""><source src=""talk/11/v05_60090.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60090').play()"">ど、どうしていきなり……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,m7600,1,53,,,,,　　───我ガ依代ガ許可ナク─── ───我ヲ无限（ムゲン）に繋ガントシタタメ───,"<audio id=""v39_60003""><source src=""talk/11/v39_60003.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60003').play()"">　　───我ガ依代ガ許可ナク───<br/>───我ヲ无限（ムゲン）に繋ガントシタタメ───</a>",,,
11,m7600,1,54,,,,,───星霜ノ刻ハ我ニ然程ノ意味ヲ持タヌガ───,"<audio id=""v39_60004""><source src=""talk/11/v39_60004.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60004').play()"">───星霜ノ刻ハ我ニ然程ノ意味ヲ持タヌガ───</a>",,,
11,m7600,1,55,,,,,───ソノ度シ難キ傲慢ハ許シガタシ───,"<audio id=""v39_60005""><source src=""talk/11/v39_60005.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60005').play()"">───ソノ度シ難キ傲慢ハ許シガタシ───</a>",,,
11,m7600,1,56,,,,ベルガルド,ぐうっ……！！,"<audio id=""v07_60089""><source src=""talk/11/v07_60089.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60089').play()"">ぐうっ……！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>",
11,m7600,1,57,,,,アーロン,……フザけんな……ッ……！,"<audio id=""v03_60103""><source src=""talk/11/v03_60103.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60103').play()"">……フザけんな……ッ……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m7600,1,58,,,,アニエス,そうです── ふざけないで下さいっ……！！,"<audio id=""v01_60147""><source src=""talk/11/v01_60147.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60147').play()"">そうです──<br/>ふざけないで下さいっ……！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,59,,,,アニエス,私たちはヴァンさんと 話しているんです……！,"<audio id=""v01_60148""><source src=""talk/11/v01_60148.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60148').play()"">私たちはヴァンさんと<br/>話しているんです……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,60,,,,アニエス,貴方が何者かはどうでもいい</B>──,"<audio id=""v01_60149""><source src=""talk/11/v01_60149.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60149').play()"">貴方が何者かはどうでもいい</B>──</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,61,,,,アニエス,どうか私たちの元に ヴァンさんを返してください……！！,"<audio id=""v01_60150""><source src=""talk/11/v01_60150.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60150').play()"">どうか私たちの元に<br/>ヴァンさんを返してください……！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,62,,,,フェリ,ゲ、ゲネシスが！？,"<audio id=""v02_60098""><source src=""talk/11/v02_60098.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60098').play()"">ゲ、ゲネシスが！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
11,m7600,1,63,,,,ジュディス,な、なんなのよ……！？,"<audio id=""v06_60090""><source src=""talk/11/v06_60090.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v06_60090').play()"">な、なんなのよ……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5007_out.webp""/>",
11,m7600,1,64,,,,,─────ツ─────,"<audio id=""v39_60006""><source src=""talk/11/v39_60006.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60006').play()"">─────ツ─────</a>",,,
11,m7600,1,65,,,,,　　　───成程、彼ノ者ガ拵エシ絡繰カ─── ───道理デ㌍㌫㌻ノ“枷”ナドヲ許シタワケダ───,"<audio id=""v39_60007""><source src=""talk/11/v39_60007.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60007').play()"">　　　───成程、彼ノ者ガ拵エシ絡繰カ───<br/>───道理デ㌍㌫㌻ノ“枷”ナドヲ許シタワケダ───</a>",,,
11,m7600,1,66,,,,カトル,き、効いてる……！？,"<audio id=""v05_60091""><source src=""talk/11/v05_60091.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v05_60091').play()"">き、効いてる……！？</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0004_out.webp""/>",
11,m7600,1,67,,,,リゼット,ええ……霊圧が低下しました！,"<audio id=""v04_60100""><source src=""talk/11/v04_60100.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v04_60100').play()"">ええ……霊圧が低下しました！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5005_out.webp""/>",
11,m7600,1,68,,,,アニエス,多分、ヴァンさんは あの身体の中心にいます……！,"<audio id=""v01_60151""><source src=""talk/11/v01_60151.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60151').play()"">多分、ヴァンさんは<br/>あの身体の中心にいます……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,69,,,,アニエス,“この人”からの干渉を 少しでも弱められればきっと……！,"<audio id=""v01_60152""><source src=""talk/11/v01_60152.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v01_60152').play()"">“この人”からの干渉を<br/>少しでも弱められればきっと……！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5001_out.webp""/>",
11,m7600,1,70,,,,アーロン,ッ……よく分からんが……！！,"<audio id=""v03_60104""><source src=""talk/11/v03_60104.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v03_60104').play()"">ッ……よく分からんが……！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0002_out.webp""/>",
11,m7600,1,71,,,,ベルガルド,そういう事ならば勝機もあろう──！！,"<audio id=""v07_60090""><source src=""talk/11/v07_60090.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v07_60090').play()"">そういう事ならば勝機もあろう──！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc0006_out.webp""/>",
11,m7600,1,72,,,,,───ヨカロウ、久方ブリノ現界ダ───,"<audio id=""v39_60008""><source src=""talk/11/v39_60008.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60008').play()"">───ヨカロウ、久方ブリノ現界ダ───</a>",,,
11,m7600,1,73,,,,,───小サキ者ドモヨ、打チ震エルガイイ───,"<audio id=""v39_60009""><source src=""talk/11/v39_60009.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v39_60009').play()"">───小サキ者ドモヨ、打チ震エルガイイ───</a>",,,
11,m7600,1,74,,,,フェリ,っ…… 小さくても意地があるんですっ！！,"<audio id=""v02_60099""><source src=""talk/11/v02_60099.opus"" type=""audio/ogg; codecs=opus""></audio><a href=""javascript:void(0)"" onclick=""document.getElementById('v02_60099').play()"">っ……<br/>小さくても意地があるんですっ！！</a>",,"<img class=""itp-kuro"" src=""itp/11/avfc5003_out.webp""/>",
